player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Chris Harris,2398,S,5,JAX,15,0,3,12,50.9,60.0,75.2,,52.1,0,0,0,0,0,1,0,0,0,0,1,1,14,14.0,7,14,0,0,0,118.8,0,0
C.J. Mosley,2408,DI,16,JAX,615,291,321,3,73.4,69.7,79.3,67.5,58.8,12,3,5,4,0,30,12,2,22,1,0,0,0,,0,,0,0,0,0.0,0,0
Kevin Vickerson,2433,DI,16,DEN,482,243,233,6,66.4,68.9,70.1,62.3,67.0,14,2,4,8,1,27,3,2,24,1,1,1,3,3.0,8,3,1,0,0,118.8,4,0
Jay Ratliff,2441,DI,6,DAL,261,168,92,1,60.6,49.9,54.6,67.4,70.4,14,0,6,8,0,14,1,1,10,0,0,0,0,,0,,0,0,0,0.0,2,0
Lorenzo Alexander,2476,ED,15,WAS,300,168,56,76,54.3,57.0,67.0,66.8,42.3,24,3,9,12,0,18,4,2,11,0,18,18,145,8.1,119,25,2,0,0,137.3,3,1
Atari Bigby,2496,S,11,SD,615,24,227,364,51.6,78.7,59.3,58.0,41.1,3,0,1,2,0,52,11,11,13,0,41,32,420,13.1,209,46,1,0,3,117.5,1,0
Chase Blackburn,2498,LB,15,NYG,783,42,383,358,59.0,62.1,66.1,74.9,50.9,8,3,3,2,1,65,15,10,35,3,35,25,344,13.8,184,35,1,1,2,100.2,0,0
Brandon Browner,2512,CB,12,SEA,745,1,275,469,78.6,90.8,68.6,53.4,76.0,0,0,0,0,0,45,3,5,8,3,63,34,421,12.4,111,43,4,3,5,76.2,6,2
Chris Carr,2526,CB,1,SD,3,0,1,2,62.4,60.0,,,61.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Heath Farwell,2588,LB,3,SEA,29,0,5,24,74.8,68.7,82.5,,69.4,0,0,0,0,0,4,1,0,1,0,2,2,15,7.5,9,10,0,0,0,97.9,0,0
Jim Leonhard,2694,S,16,DEN,260,13,51,196,81.2,66.7,79.6,47.4,81.0,1,0,1,0,0,11,1,1,6,0,7,5,50,10.0,30,19,1,2,0,91.4,1,0
Ray Ventrone,2824,CB,3,CLV,16,0,4,12,63.6,60.0,,,62.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Dimitri Patterson,2868,CB,9,MIA,491,9,169,313,66.8,79.5,83.4,86.8,63.9,3,0,1,2,0,31,2,1,10,0,59,35,344,9.8,98,28,4,0,3,98.4,3,1
Ahmad Brooks,2945,ED,16,SF,977,492,372,113,78.6,77.2,73.4,71.9,74.8,50,7,10,33,5,37,5,5,38,2,12,9,83,9.2,46,24,0,1,0,58.7,5,1
Mario Williams,2946,ED,16,BUF,929,535,388,6,75.4,71.4,54.0,69.6,67.8,56,11,7,38,3,28,4,4,35,2,0,0,0,,0,,0,0,0,0.0,2,0
A.J. Hawk,2950,LB,16,GB,734,79,372,283,71.5,76.1,83.6,55.7,62.5,6,2,2,2,0,86,23,6,54,0,31,25,218,8.7,139,27,1,0,0,106.7,1,0
Michael Huff,2952,CB,16,OAK,945,6,385,554,68.6,80.3,56.8,42.2,65.0,1,0,0,1,0,40,11,8,14,0,90,48,710,14.8,303,64,6,2,9,92.4,0,0
Donte Whitner,2953,S,16,SF,1036,4,382,650,60.1,63.8,70.5,50.6,57.6,0,0,0,0,0,64,20,12,14,1,43,34,330,9.7,109,41,8,1,3,128.5,0,0
Ernie Sims,2954,LB,10,DAL,364,23,170,171,48.2,46.3,68.6,78.0,51.2,6,0,2,4,0,31,3,5,16,0,22,14,141,10.1,69,29,1,0,0,97.0,1,0
Haloti Ngata,2957,DI,14,BLT,821,456,360,5,68.2,68.8,50.0,65.3,60.1,38,6,10,22,1,33,5,6,26,0,0,0,0,,0,,0,0,0,0.0,4,0
Kamerion Wimbley,2958,ED,16,TEN,911,546,356,9,65.3,51.9,78.8,70.6,65.2,58,7,4,47,0,17,3,2,19,1,1,1,28,28.0,22,28,0,0,0,118.8,1,0
Brodrick Bunkley,2959,DI,15,NO,365,154,210,1,69.4,70.5,46.3,61.6,58.2,7,3,1,3,1,17,5,3,16,0,0,0,0,,0,,0,0,0,0.0,1,0
Jason Allen,2961,CB,1,CIN,3,0,0,3,62.1,,75.5,,62.0,0,0,0,0,0,2,0,0,1,0,2,2,14,7.0,4,10,0,0,0,95.8,0,0
Chad Greenway,2962,LB,16,MIN,1124,83,390,651,61.5,57.8,71.4,65.4,63.0,11,3,1,7,0,100,24,15,53,0,86,69,742,10.8,571,64,1,1,3,101.6,2,0
Bobby Carpenter,2963,LB,2,NE,6,0,2,4,65.1,60.0,,,63.4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Antonio Cromartie,2964,CB,16,NYJ,1036,0,478,558,75.4,70.4,58.4,,75.1,0,0,0,0,0,33,3,4,10,0,86,40,511,12.8,110,41,5,3,12,70.4,6,0
Tamba Hali,2965,ED,15,KC,919,405,433,81,69.9,58.9,79.7,71.0,69.7,46,10,8,28,2,42,7,3,29,1,6,6,45,7.5,32,11,0,0,0,97.9,1,0
Manny Lawson,2967,LB,16,CIN,353,32,195,126,55.9,61.4,71.3,90.6,39.9,6,2,1,3,0,28,2,3,13,1,22,18,180,10.0,130,21,0,0,0,100.8,1,0
Johnathan Joseph,2969,CB,14,HST,826,0,292,534,68.7,67.7,76.4,,67.5,0,0,0,0,0,52,4,4,13,0,92,52,638,12.3,144,45,1,2,4,72.6,4,1
Mathias Kiwanuka,2977,LB,16,NYG,526,245,220,61,56.3,56.1,73.6,63.2,51.1,22,3,5,14,1,19,8,2,10,0,6,5,57,11.4,31,15,0,0,0,106.3,2,0
DeMeco Ryans,2978,LB,16,PHI,1045,67,467,511,73.4,83.8,83.8,62.5,58.9,8,1,2,5,0,99,19,8,57,1,58,47,461,9.8,348,41,4,1,1,115.6,2,0
D'Qwell Jackson,2979,LB,16,CLV,1120,103,436,581,70.6,59.1,84.8,54.1,81.8,7,4,2,1,0,78,21,8,42,2,58,41,374,9.1,283,32,2,2,5,85.0,3,0
Rocky McIntosh,2980,LB,16,SL,446,52,259,135,53.9,55.8,54.4,58.6,55.0,5,1,1,3,0,34,6,7,14,0,16,13,108,8.3,63,16,0,1,0,68.8,1,0
Thomas Howard,2983,LB,1,CIN,61,4,23,34,78.3,62.0,76.2,68.1,80.9,1,1,0,0,0,2,0,0,2,0,2,1,3,3.0,3,3,0,0,0,56.3,0,0
Danieal Manning,2987,S,16,HST,1047,34,362,651,63.5,77.3,81.5,56.6,59.7,2,1,0,1,0,68,9,7,17,3,41,29,380,13.1,187,63,5,2,3,118.9,3,0
Roman Harper,2988,S,16,NO,1097,63,434,600,41.5,67.8,72.4,53.4,30.6,9,0,1,8,0,88,18,12,21,1,65,46,663,14.4,416,88,2,2,6,101.0,3,0
Cedric Griffin,2993,CB,9,WAS,353,5,83,265,62.2,60.2,81.8,59.2,63.2,1,0,0,1,0,26,5,1,4,1,36,22,298,13.5,58,34,1,0,3,96.8,2,0
Bernard Pollard,2999,S,13,BLT,896,25,379,492,71.5,83.1,80.1,93.1,62.6,5,2,1,2,1,76,13,10,25,0,32,24,251,10.5,95,23,0,1,1,84.2,5,0
Richard Marshall,3003,CB,4,MIA,237,7,79,151,51.7,53.2,59.6,55.0,54.0,1,0,0,1,1,15,1,2,4,0,23,14,207,14.8,69,46,2,1,3,101.2,4,1
Tim Jennings,3007,CB,14,CHI,886,6,291,589,80.0,73.9,69.5,61.7,78.9,1,0,0,1,0,58,3,7,19,0,104,55,678,12.3,180,49,5,9,11,53.3,3,0
Darryl Tapp,3008,ED,13,PHI,247,116,128,3,71.0,75.9,67.2,62.1,58.6,6,1,2,3,0,15,4,1,10,0,1,1,0,0.0,1,0,0,0,0,79.2,2,0
James Anderson,3033,LB,12,CAR,518,38,258,222,51.7,49.2,66.1,51.7,56.8,1,0,1,0,0,56,11,7,32,0,32,25,218,8.7,147,29,1,0,3,105.5,2,0
Frostee Rucker,3036,ED,16,CLV,594,278,294,22,60.4,58.6,54.5,65.0,54.3,21,4,4,13,1,29,8,3,25,1,4,3,20,6.7,17,11,0,0,0,85.4,1,0
Jason Hatcher,3037,DI,16,DAL,757,452,301,4,70.7,75.7,76.6,64.7,59.8,42,5,8,29,1,36,12,2,30,0,0,0,0,,0,,0,0,0,0.0,5,0
Eric Smith,3042,S,12,NYJ,321,35,108,178,61.5,60.2,90.0,40.0,67.6,2,0,1,1,0,13,4,0,2,0,19,8,132,16.5,80,34,1,1,3,61.7,1,0
Stephen Tulloch,3061,LB,16,DET,1023,77,395,551,68.7,61.6,55.6,64.0,72.6,8,1,5,2,0,93,11,19,55,0,65,50,350,7.0,253,20,3,0,3,104.0,2,0
Brandon Marshall,3064,WR,1,CHI,1,0,0,1,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,0
Domata Peko Sr.,3068,DI,16,CIN,647,312,335,0,57.5,49.5,60.4,63.9,67.4,15,3,3,9,2,34,12,3,28,0,0,0,0,,0,,0,0,1,0.0,1,0
Barry Cofield,3069,DI,16,WAS,719,474,242,3,60.2,47.5,69.4,68.2,57.8,32,3,15,14,4,17,7,1,13,1,0,0,0,,0,,0,0,0,0.0,1,0
Elvis Dumervil,3071,ED,16,DEN,922,521,345,56,67.4,56.5,72.3,78.6,56.4,61,13,11,37,0,30,4,2,28,6,7,6,109,18.2,116,52,0,0,0,118.8,7,0
Ray Edwards,3072,ED,9,ATL,207,95,107,5,57.3,58.6,75.7,57.9,61.0,4,0,2,2,0,8,1,0,7,0,0,0,0,,0,,0,0,0,0.0,1,0
Kyle Williams,3079,DI,16,BUF,793,471,319,3,78.7,75.2,48.0,78.9,53.4,45,5,11,29,2,29,6,6,27,0,0,0,0,,0,,0,0,0,0.0,6,0
Rob Ninkovich,3080,ED,16,NE,908,505,338,65,75.7,68.4,60.2,73.5,61.5,42,9,8,25,0,37,10,9,36,5,10,9,86,9.6,78,24,0,0,0,102.5,1,0
Brandon Johnson,3087,LB,1,PIT,2,0,0,2,91.4,,71.4,,75.4,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Dawan Landry,3091,S,16,JAX,1138,23,524,591,62.4,82.8,82.6,40.4,53.2,1,0,0,1,0,88,22,10,29,0,44,30,372,12.4,142,45,3,1,1,107.4,3,0
Tim Dobbins,3096,LB,14,HST,389,63,133,193,69.7,74.9,71.9,55.7,66.7,5,0,3,2,0,32,10,5,23,0,31,23,156,6.8,129,27,1,1,2,82.2,1,0
Charlie Peprah,3103,S,5,DAL,180,1,63,116,51.7,54.2,28.9,58.0,53.7,0,0,0,0,0,10,1,4,0,0,8,6,144,24.0,65,60,2,1,0,116.7,0,0
Mark Anderson,3104,ED,5,BUF,244,125,109,10,43.7,43.7,56.3,57.6,41.6,10,1,2,7,0,10,3,1,7,0,2,2,20,10.0,24,10,0,0,0,108.3,1,0
Omar Gaither,3113,LB,5,OAK,144,8,85,51,56.0,62.7,68.2,58.2,49.4,1,0,0,1,0,10,2,1,6,0,4,3,39,13.0,33,21,0,0,0,105.2,0,0
Reed Doughty,3118,S,16,WAS,382,25,187,170,64.6,67.2,82.7,72.7,58.7,6,0,1,5,0,40,10,4,14,0,8,5,61,12.2,39,28,1,1,0,85.9,1,0
Tyrone Culver,3130,S,2,MIA,6,0,3,3,58.6,60.0,,,60.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jeremy Mincey,3136,ED,16,JAX,954,517,404,33,71.5,71.5,74.0,63.2,71.4,35,3,10,22,2,35,4,1,25,2,2,0,0,,0,,0,0,1,39.6,3,1
Kedric Golston,3141,DI,16,WAS,357,206,151,0,59.7,61.3,75.4,52.6,67.0,11,0,1,10,0,8,5,0,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Antoine Bethea,3152,S,16,IND,1049,23,421,605,61.7,65.8,77.0,77.8,57.1,4,2,1,1,0,78,20,13,20,0,31,17,231,13.6,48,39,0,0,5,78.8,2,0
Derrick Martin,3153,S,4,NE,69,6,12,51,57.7,49.8,37.0,64.0,58.1,2,1,0,1,0,2,0,1,2,0,6,3,55,18.3,28,36,0,0,0,81.9,0,0
Fred Evans,3157,DI,16,MIN,335,178,157,0,73.6,72.3,65.2,63.2,65.2,8,2,2,4,2,16,5,1,15,0,0,0,0,,0,,0,0,0,0.0,1,0
Cortland Finnegan,3160,CB,16,SL,1005,27,382,596,66.8,55.3,78.3,42.1,71.4,6,1,0,5,0,91,11,11,30,0,105,77,747,9.7,332,34,0,3,3,80.9,2,0
Dave Tollefson,3198,ED,14,OAK,198,115,77,6,48.4,55.9,74.4,51.6,53.5,7,1,2,4,0,6,0,0,3,0,2,1,14,14.0,13,14,0,0,0,72.9,1,0
Stephen Bowen,3242,DI,16,WAS,775,529,246,0,52.6,55.0,78.4,53.0,64.4,28,3,5,20,3,20,4,2,18,0,0,0,0,,0,,0,0,0,0.0,2,0
Jarrett Bush,3261,CB,12,GB,85,7,35,43,36.4,49.3,32.8,43.7,39.0,1,0,0,1,0,4,0,2,1,0,10,7,98,14.0,30,30,2,0,0,140.8,1,0
John Chick,3270,ED,8,JAX,98,76,14,8,55.8,62.8,69.9,56.4,62.8,6,0,2,4,1,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,1,0
Blake Costanzo,3278,LB,4,CHI,36,0,21,15,87.3,84.6,81.3,,68.6,0,0,0,0,0,6,1,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Abram Elam,3301,S,10,KC,451,6,189,256,70.2,79.7,90.0,61.1,63.3,1,0,0,1,0,33,4,1,5,1,15,11,183,16.6,119,49,3,0,2,153.6,2,0
Steve Gregory,3326,S,12,NE,736,3,261,472,72.0,65.1,50.1,90.0,72.7,2,0,0,2,0,39,1,10,9,2,33,20,267,13.4,108,29,3,3,3,78.7,1,0
Tom Johnson,3378,DI,15,NO,419,228,188,3,66.8,57.7,50.5,70.8,63.4,17,2,4,11,1,17,6,4,16,0,0,0,0,,0,,0,0,0,0.0,1,0
Tony McDaniel,3423,DI,11,MIA,248,157,85,6,51.4,50.2,54.9,51.7,63.2,4,1,1,2,1,7,2,1,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Tramon Williams,3558,CB,16,GB,1073,6,394,673,66.5,46.4,66.9,52.1,70.5,1,0,0,1,0,53,2,6,8,0,101,54,711,13.2,184,53,2,2,14,74.3,3,0
Brent Grimes,3589,CB,1,ATL,52,1,27,24,55.6,71.7,54.5,54.3,51.2,0,0,0,0,0,5,1,1,0,0,4,3,34,11.3,10,21,0,0,0,100.0,0,0
Garrett McIntyre,3598,ED,15,NYJ,407,163,206,38,58.4,61.7,66.2,56.7,55.8,11,4,2,5,1,16,5,3,14,0,2,2,40,20.0,37,26,0,0,0,118.8,1,0
LaRon Landry,3622,S,16,NYJ,1019,38,464,517,67.6,72.7,73.2,62.6,66.3,7,0,3,4,0,88,9,13,30,3,51,30,448,14.9,174,66,4,2,5,97.5,3,0
Jamaal Anderson,3624,ED,2,CIN,60,33,27,0,57.0,56.6,69.1,57.6,,2,0,1,1,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Amobi Okoye,3626,DI,9,CHI,229,144,84,1,59.5,65.9,73.4,55.4,56.9,4,1,1,2,0,8,2,0,7,0,1,1,11,11.0,7,11,0,0,0,112.5,0,0
Patrick Willis,3627,LB,16,SF,987,71,377,539,89.6,90.1,86.5,63.7,83.2,10,1,2,7,1,93,17,5,50,2,66,43,355,8.3,222,50,1,2,5,71.2,1,0
Adam Carriker,3629,DI,2,WAS,43,33,10,0,54.5,64.6,69.2,50.0,,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Darrelle Revis,3630,CB,2,NYJ,91,0,50,41,93.9,92.5,66.8,,92.4,0,0,0,0,0,9,2,1,2,0,8,3,15,5.0,2,7,0,1,1,6.3,0,0
Lawrence Timmons,3631,LB,16,PIT,983,149,381,453,87.7,69.6,86.0,78.3,87.1,28,6,10,12,0,79,18,6,54,2,50,39,385,9.9,244,37,0,3,1,73.8,1,0
Leon Hall,3634,CB,14,CIN,882,20,335,527,74.9,78.9,67.4,49.9,74.3,2,0,0,2,0,30,3,4,13,0,63,39,455,11.7,178,52,3,2,7,86.4,4,0
Michael Griffin,3635,S,16,TEN,1115,19,472,624,45.1,61.0,34.7,74.2,38.9,6,1,2,3,0,66,9,22,15,3,32,21,360,17.1,115,54,7,4,0,103.6,5,0
Aaron Ross,3636,CB,14,JAX,671,11,272,388,58.4,70.3,71.0,60.3,55.9,2,0,0,2,0,41,7,4,11,0,59,40,480,12.0,239,48,3,0,3,109.4,4,1
Reggie Nelson,3637,S,14,CIN,890,35,342,513,88.9,77.8,79.3,57.3,89.6,5,1,4,0,0,66,8,9,23,1,32,21,231,11.0,109,71,1,3,4,58.2,1,0
Brandon Meriweather,3640,S,1,WAS,41,0,15,26,74.4,54.2,82.1,,74.5,0,0,0,0,0,3,2,0,2,0,4,3,13,4.3,12,8,0,1,1,38.5,0,0
Jon Beason,3641,LB,4,CAR,262,12,100,150,54.2,60.9,41.9,57.4,51.2,1,0,0,1,0,23,6,7,8,0,16,11,168,15.3,65,33,1,1,1,97.9,0,0
Anthony Spencer,3642,ED,14,DAL,847,316,359,172,80.6,79.4,74.4,79.3,69.3,40,11,2,27,1,64,15,5,56,2,24,15,122,8.1,86,30,3,0,1,114.9,6,0
Alan Branch,3649,DI,16,SEA,561,310,247,4,60.6,54.9,61.0,65.9,57.7,18,1,4,13,1,19,4,4,11,0,0,0,0,,0,,0,0,0,0.0,1,0
Paul Posluszny,3650,LB,16,JAX,1126,91,517,518,69.4,74.0,91.2,61.2,63.3,11,2,3,6,0,115,32,8,58,2,59,41,472,11.5,267,39,1,3,4,77.8,3,1
Eric Weddle,3653,S,16,SD,1032,23,380,629,92.2,90.5,87.4,86.2,91.7,6,1,2,3,1,89,12,9,37,2,34,21,146,7.0,82,31,2,3,2,54.3,0,0
Chris Houston,3657,CB,14,DET,899,0,331,568,72.5,83.1,81.5,,69.1,0,0,0,0,0,48,4,3,17,1,94,53,629,11.9,171,55,3,2,6,78.7,4,2
Lamarr Woodley,3662,ED,13,PIT,623,245,243,135,69.2,66.4,72.4,65.3,66.4,26,4,8,14,0,31,5,3,22,1,14,12,126,10.5,59,31,0,1,0,74.4,0,0
David Harris,3663,LB,16,NYJ,1062,127,496,439,59.5,60.1,74.8,59.1,58.9,16,4,4,8,0,97,29,12,52,0,49,35,314,9.0,158,30,1,0,2,95.1,1,0
Justin Durant,3664,LB,16,DET,851,52,350,449,58.5,68.5,61.2,54.1,49.5,4,1,1,2,0,89,14,14,49,0,64,47,453,9.6,294,38,2,0,2,103.2,1,0
Eric Wright,3669,CB,10,TB,494,6,166,322,63.7,63.6,36.1,59.8,62.7,0,0,0,0,0,34,4,9,8,0,56,35,510,14.6,158,49,2,1,6,96.6,3,0
Turk McBride,3670,ED,7,NO,140,69,68,3,52.9,53.7,72.7,68.3,56.0,9,0,4,5,0,6,0,0,4,0,1,1,11,11.0,6,11,0,0,0,112.5,2,0
Josh Wilson,3671,CB,16,WAS,1027,8,327,692,73.8,77.2,55.1,80.7,71.2,3,1,1,1,0,59,6,8,14,3,91,52,796,15.3,429,85,5,2,8,95.3,5,0
Usama Young,3682,S,12,CLV,669,10,305,354,72.9,87.1,79.9,90.2,60.4,3,2,0,1,1,33,16,3,10,0,14,10,164,16.4,62,36,1,3,2,94.6,1,1
Quincy Black,3684,LB,9,TB,292,34,130,128,54.1,58.9,63.2,52.8,55.2,1,0,1,0,0,26,3,3,10,0,17,17,164,9.6,108,20,0,0,0,106.9,1,0
Charles Johnson,3699,ED,16,CAR,833,519,302,12,77.8,54.7,39.5,90.0,64.2,75,14,11,50,2,25,4,7,29,7,3,2,13,6.5,15,9,0,0,1,75.7,8,3
Brandon Mebane,3701,DI,16,SEA,622,334,283,5,66.3,70.1,78.4,63.4,60.0,16,3,3,10,3,35,7,5,32,1,0,0,0,,0,,0,0,0,0.0,5,0
Stewart Bradley,3703,LB,9,ARZ,39,1,25,13,54.5,67.7,81.4,65.3,35.4,1,0,0,1,0,7,1,0,5,0,4,3,27,9.0,21,12,0,0,0,92.7,0,0
Ray McDonald,3713,DI,16,SF,963,611,344,8,63.8,66.4,72.3,58.7,68.7,40,3,1,36,1,28,7,1,25,1,0,0,0,,0,,0,0,0,0.0,2,0
Brian Robison,3718,ED,15,MIN,858,552,301,5,78.8,65.0,71.9,79.9,64.4,56,9,7,40,6,22,7,3,22,3,1,0,0,,0,,0,0,0,39.6,3,0
Paul Soliai,3724,DI,16,MIA,616,297,314,5,65.1,58.7,69.4,65.0,65.9,12,3,1,8,2,24,4,2,26,0,0,0,0,,0,,0,0,0,0.0,0,0
Stephen Nicholas,3725,LB,15,ATL,872,94,359,419,55.6,61.8,65.9,68.5,46.1,14,2,4,8,0,69,18,9,38,1,59,43,478,11.1,268,39,1,1,2,95.2,1,0
Dashon Goldson,3742,S,16,SF,1027,2,375,650,74.0,77.9,62.8,57.7,77.9,1,0,0,1,0,57,10,12,17,1,35,19,199,10.5,106,28,1,3,4,44.8,6,0
Antwan Barnes,3750,ED,11,SD,179,140,26,13,75.0,67.1,74.1,71.7,69.0,15,3,2,10,0,4,1,0,7,1,0,0,0,,0,,0,0,0,0.0,2,0
Brandon McDonald,3756,CB,8,TB,210,8,50,152,48.7,51.4,46.8,57.3,48.8,0,0,0,0,1,17,4,6,5,0,24,19,247,13.0,90,40,1,1,0,106.1,1,1
David Jones,3761,CB,2,WAS,44,0,3,41,72.7,60.0,79.5,,72.9,0,0,0,0,0,6,0,0,1,0,7,5,37,7.4,16,12,0,0,0,83.6,0,0
Tarell Brown,3763,CB,16,SF,1032,0,379,653,79.6,74.4,90.2,,78.2,0,0,0,0,0,58,2,1,6,0,90,53,719,13.6,212,49,0,2,12,75.2,8,3
Antonio Johnson,3768,DI,14,IND,446,236,207,3,49.4,51.5,50.3,54.2,57.7,6,0,3,3,0,17,4,2,13,0,0,0,0,,0,,0,0,0,0.0,2,1
Will Herring,3777,LB,6,NO,102,3,72,27,55.0,49.1,51.1,57.8,69.1,0,0,0,0,0,4,2,2,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Tim Shaw,3780,LB,11,TEN,223,8,123,92,68.2,73.8,75.3,61.4,56.2,1,0,1,0,0,29,4,2,12,1,9,5,81,16.2,49,34,1,0,0,122.9,0,0
Eric Frampton,3781,S,9,DAL,194,3,74,117,63.6,45.7,69.9,49.9,68.6,0,0,0,0,0,13,2,2,2,0,3,0,0,,0,,0,0,2,39.6,0,0
Derek Landri,3782,DI,16,PHI,484,233,251,0,59.1,47.1,56.0,73.0,60.0,14,0,5,9,2,16,7,4,10,0,0,0,0,,0,,0,0,0,0.0,0,0
Corey Graham,3784,CB,14,BLT,574,27,216,331,73.2,82.5,59.3,51.5,70.0,3,0,0,3,0,37,9,5,12,0,53,31,355,11.5,160,37,1,2,6,69.3,0,0
William Gay,3786,CB,16,ARZ,1006,10,442,554,55.1,73.7,44.3,71.9,49.0,4,1,0,3,0,42,8,12,12,3,88,52,726,14.0,300,67,1,2,3,80.0,5,2
Michael Coe,3789,CB,6,DAL,101,3,30,68,52.2,72.8,63.6,48.8,50.4,0,0,0,0,0,8,1,1,3,0,13,10,116,11.6,46,29,1,0,2,129.0,0,0
Adam Hayward,3798,LB,11,TB,148,7,84,57,70.2,68.5,78.8,53.6,68.9,0,0,0,0,0,14,5,1,9,0,10,9,69,7.7,31,13,0,0,1,95.4,0,0
John Wendling,3800,S,3,DET,166,2,65,99,48.9,59.7,67.7,55.3,49.3,0,0,0,0,0,14,2,2,2,0,5,5,99,19.8,29,32,1,0,0,158.3,0,0
Matt Toeaina,3803,DI,3,CHI,77,44,33,0,53.3,55.5,71.7,58.7,,2,0,1,1,0,4,1,0,3,0,0,0,0,,0,,0,0,0,0.0,1,0
Zach Diles,3834,LB,5,TEN,68,3,35,30,58.5,62.2,44.5,54.9,56.6,0,0,0,0,0,7,1,3,4,0,4,4,19,4.8,14,11,0,0,0,86.5,0,0
Marvin Mitchell,3836,LB,3,MIN,45,3,20,22,66.6,65.5,77.8,68.0,61.6,1,0,0,1,0,4,0,0,2,0,2,2,10,5.0,12,6,0,0,0,87.5,0,0
Alan Ball,3853,CB,7,HST,98,0,26,72,58.1,51.3,55.0,,59.2,0,0,0,0,0,6,0,1,0,0,17,7,164,23.4,18,40,2,0,3,115.8,0,0
Brandon Siler,3856,LB,5,KC,174,13,112,49,63.1,46.4,29.8,65.1,81.2,2,0,0,2,0,17,2,5,10,1,3,3,21,7.0,5,10,0,0,0,95.8,0,0
Keyunta Dawson,3858,ED,3,TEN,38,17,21,0,69.0,76.3,69.9,62.0,60.0,2,0,1,1,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,1,1
Antwan Applewhite,3877,ED,5,CAR,100,50,41,9,40.0,38.9,37.3,60.9,36.3,5,1,1,3,0,5,1,2,3,0,2,2,25,12.5,19,14,0,0,0,118.8,0,0
Marquice Cole,3909,CB,10,NE,194,4,50,140,62.8,69.9,58.9,49.4,61.5,0,0,0,0,0,7,2,2,3,0,22,11,153,13.9,88,36,0,1,0,53.8,0,0
Craig Dahl,3920,S,16,SL,1035,12,402,621,61.9,61.2,51.4,38.5,62.9,1,0,0,1,0,59,16,16,11,0,27,18,285,15.8,117,51,1,1,1,98.5,1,0
Mike Devito,3928,DI,16,NYJ,629,248,381,0,72.0,69.0,74.7,63.1,63.7,12,1,0,11,0,40,4,1,27,2,0,0,0,,0,,0,0,0,0.0,0,0
Justin Hickman,3962,ED,12,IND,173,75,75,23,68.7,65.4,65.6,63.3,75.2,6,0,2,4,0,9,0,1,7,0,1,1,10,10.0,6,10,0,0,0,108.3,1,0
Daniel Muir,4022,DI,3,NYJ,43,16,27,0,52.8,51.1,67.3,60.5,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Nick Roach,4054,LB,16,CHI,697,55,299,343,62.1,62.3,77.1,66.5,58.6,8,2,1,5,0,49,11,6,28,1,35,21,200,9.5,80,25,0,0,1,75.9,1,0
Jason Trusnik,4083,LB,10,MIA,112,8,75,29,55.7,59.3,68.4,53.0,53.9,0,0,0,0,0,7,3,1,4,0,5,2,36,18.0,43,26,0,0,0,65.4,0,0
James Ihedigbo,4147,S,13,BLT,290,22,126,142,67.3,60.9,53.6,71.0,64.9,5,1,3,1,0,14,3,4,7,0,9,5,21,4.2,6,19,1,0,1,97.9,0,0
Michael Adams,4192,CB,11,ARZ,72,3,13,56,80.8,63.3,78.3,51.2,82.3,0,0,0,0,0,4,0,1,1,0,13,6,49,8.2,12,18,0,0,3,56.3,0,0
Gary Gibson,4232,DI,16,TB,278,143,134,1,63.8,68.7,50.1,62.4,59.3,6,0,1,5,0,13,3,2,12,0,0,0,0,,0,,0,0,0,0.0,3,1
Chris Wilson,4244,ED,9,WAS,98,56,24,18,51.5,55.6,48.2,58.3,44.0,4,1,1,2,0,4,0,1,2,0,2,2,15,7.5,9,9,0,0,0,97.9,0,0
Akeem Jordan,4270,LB,14,PHI,331,7,204,120,58.9,62.8,80.5,53.3,53.1,0,0,0,0,0,26,10,2,12,0,9,6,52,8.7,38,16,0,0,0,81.7,0,0
