player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
J.K. Schaffer,7371,LB,2,CIN,12,1,8,3,25.4,65.0,86.4,59.6,26.9,0,0,0,0,0,0,0,0,0,0,2,1,13,13.0,11,13,0,0,0,70.8,0,0
Johnson Bademosi,7374,S,5,CLV,6,1,4,1,42.7,60.0,90.4,,60.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,0,1,1,0,0,118.8,0,0
Chase Baker,7376,DI,4,MIN,58,29,29,0,51.4,51.5,71.0,55.9,,1,0,0,1,0,3,2,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Derrick Coleman,7377,FB,1,SEA,1,0,1,0,60.0,60.0,83.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Leonard Johnson,7385,CB,16,TB,696,19,228,449,52.2,52.8,50.8,44.0,53.6,5,0,0,5,0,55,5,11,16,0,66,44,571,13.0,204,54,2,1,4,97.5,4,2
Kelcie McCray,7396,S,8,TB,103,4,35,64,70.2,62.6,88.2,71.2,70.7,1,0,0,1,0,4,3,0,2,0,0,0,0,,0,,0,0,0,0.0,1,0
Derrick Shelby,7400,ED,16,MIA,438,190,235,13,69.4,69.7,65.5,64.4,53.1,13,3,3,7,0,24,10,2,19,2,3,3,44,14.7,21,21,0,0,0,118.8,1,0
Kaelin Burnett,7405,LB,1,OAK,5,1,3,1,63.2,60.5,41.1,60.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jermaine Kearse,7428,WR,1,SEA,1,0,1,0,60.0,60.0,54.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,0
Tony Jerod-Eddie,7432,DI,15,SF,380,229,150,1,61.3,56.8,60.5,50.2,68.5,19,0,3,16,1,20,7,3,14,0,1,0,0,,0,,0,1,0,0.0,0,0
Jose Gumbs,7436,S,6,WAS,83,2,25,56,51.1,59.5,70.9,55.4,52.7,1,0,0,1,0,4,1,0,1,0,5,3,33,11.0,22,19,1,1,0,79.6,0,0
DeShawn Shead,7450,S,2,SEA,8,0,3,5,64.3,60.0,67.0,62.7,62.0,1,1,0,0,0,0,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Sean Richardson,7456,S,6,GB,155,3,59,93,61.0,65.1,77.7,54.5,59.4,1,0,0,1,0,12,0,1,3,0,3,1,11,11.0,0,11,1,0,0,84.7,0,0
Tyrunn Walker,7459,DI,7,NO,119,101,18,0,70.9,78.5,71.7,65.0,,13,1,3,9,1,4,1,1,5,0,0,0,0,,0,,0,0,0,0.0,1,0
James Nixon,7494,CB,2,GB,2,0,1,1,60.1,60.0,26.7,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Omar Brown,7503,S,1,BLT,2,0,0,2,60.4,,,,60.4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Damaris Johnson,7530,WR,1,PHI,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Polk,7532,HB,1,PHI,1,0,1,0,60.0,60.0,30.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Eddie Pleasant,7593,S,8,HST,151,3,34,114,68.7,68.8,81.2,53.5,65.9,0,0,0,0,0,12,1,1,2,0,6,5,64,12.8,13,23,1,0,2,150.7,1,0
Tracy Robertson,7594,DI,1,CHI,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Brandon Bostick,7605,TE,1,GB,1,0,1,0,60.0,60.0,89.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Will Johnson,7639,FB,1,PIT,1,0,1,0,60.0,60.0,62.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Harrison Smith,7641,S,8,MIN,529,4,179,346,55.1,74.7,63.3,50.8,49.8,2,0,1,1,0,50,7,8,18,0,25,17,159,9.4,64,19,3,2,0,91.5,1,0
Mike Martin,7644,DI,13,TEN,235,165,69,1,63.0,65.5,74.8,61.2,57.3,11,1,2,8,1,11,3,0,9,0,0,0,0,,0,,0,0,0,0.0,1,0
Jake Bequette,7645,ED,2,NE,14,8,5,1,51.2,51.1,,57.6,60.0,2,0,1,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Josh Chapman,7646,DI,13,IND,238,114,122,2,65.3,72.9,60.2,48.2,56.0,2,0,0,2,0,11,2,1,10,0,0,0,0,,0,,0,0,0,0.0,0,0
Malik Jackson,7647,DI,16,DEN,593,389,192,12,71.2,77.1,66.6,61.8,69.1,43,6,8,29,5,27,4,7,26,0,0,0,0,,0,,0,0,0,0.0,2,0
Brandon Marshall,7648,LB,1,DEN,15,0,0,15,55.5,,74.9,,55.6,0,0,0,0,0,1,0,0,0,0,1,1,9,9.0,12,9,0,0,0,104.2,0,0
Josh Norman,7649,CB,3,CAR,102,0,34,68,51.9,65.3,35.9,,49.3,0,0,0,0,0,3,0,1,2,0,9,7,97,13.9,25,28,1,0,0,148.6,0,0
Corey White,7652,CB,15,NO,558,7,193,358,71.2,67.8,47.2,63.2,72.2,0,0,0,0,0,34,3,4,15,0,57,32,335,10.5,109,48,4,1,5,89.4,4,0
Mike Harris,7653,CB,16,JAX,408,25,114,269,69.4,71.8,74.8,38.8,70.4,3,0,0,3,0,33,7,4,15,0,49,38,409,10.8,260,37,2,0,3,115.1,0,0
Justin Bethel,7654,CB,1,ARZ,1,0,1,0,60.0,60.0,89.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Cyrus Gray,7655,HB,2,KC,2,0,1,1,60.0,60.0,66.6,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jerome Long,7659,DI,3,DAL,46,35,10,1,54.0,64.1,67.3,49.1,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Dezman Moses,7696,ED,5,KC,59,38,16,5,39.3,51.5,29.8,51.5,34.5,1,0,0,1,0,0,1,0,0,0,1,1,11,11.0,0,11,1,0,0,152.1,0,0
Marcus Forston,7709,DI,3,NE,35,9,26,0,57.0,58.5,71.9,54.2,,0,0,0,0,0,3,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Ishmaa'ily Kitchen,7726,DI,13,CLV,190,75,115,0,64.0,67.0,59.9,51.9,,4,0,0,4,0,9,4,2,9,0,0,0,0,,0,,0,0,0,0.0,0,0
Loni Fangupo,7734,DI,3,PIT,13,9,4,0,45.6,46.3,,62.3,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Dion Jordan,7785,ED,16,MIA,330,208,76,46,69.4,62.7,72.7,60.8,81.9,24,2,4,18,0,16,3,1,11,0,3,2,19,9.5,24,12,0,0,1,84.0,1,0
Barkevious Mingo,7787,ED,15,CLV,667,337,260,70,54.5,54.9,45.6,59.9,39.6,30,5,7,18,4,27,3,4,20,0,10,6,108,18.0,37,31,1,0,0,130.4,0,0
Dee Milliner,7790,CB,13,NYJ,724,1,258,465,58.6,77.9,56.1,58.8,53.9,0,0,0,0,0,53,2,9,11,0,103,53,770,14.5,249,66,7,3,11,86.6,0,0
D.J. Hayden,7793,CB,8,OAK,343,1,93,249,54.5,58.2,43.3,60.0,53.7,0,0,0,0,0,22,2,7,5,1,40,26,376,14.5,105,63,3,1,0,110.0,3,0
Sheldon Richardson,7794,DI,16,NYJ,885,509,341,35,76.5,90.7,73.2,56.6,59.4,33,4,5,24,1,52,16,4,41,2,1,1,7,7.0,4,7,0,0,0,95.8,4,0
Star Lotulelei,7795,DI,16,CAR,609,364,243,2,74.0,80.5,56.7,56.8,64.6,23,4,4,15,0,37,4,3,37,0,1,0,0,,0,,0,0,0,39.6,0,0
Kenny Vaccaro,7796,S,14,NO,799,46,319,434,66.7,84.5,87.7,53.1,64.0,5,1,2,2,0,68,9,3,27,1,44,28,274,9.8,100,58,2,1,6,86.7,4,1
Jarvis Jones,7798,ED,14,PIT,637,308,227,102,59.6,70.1,41.3,56.4,44.3,28,1,2,25,3,28,5,6,17,0,13,8,58,7.3,18,19,1,0,1,97.6,0,0
Eric Reid,7799,S,16,SF,988,4,349,635,71.7,73.4,63.6,72.0,69.8,1,0,1,0,0,60,7,13,14,0,50,33,378,11.5,172,39,2,4,4,68.6,0,0
Desmond Trufant,7803,CB,16,ATL,1003,7,422,574,82.8,78.3,81.2,48.9,82.5,1,0,0,1,0,63,4,4,17,1,88,47,565,12.0,219,53,3,2,15,75.2,7,1
Sharrif Floyd,7804,DI,16,MIN,461,251,210,0,62.1,59.5,44.0,60.7,63.1,19,3,4,12,2,10,5,3,11,0,0,0,0,,0,,0,0,0,0.0,2,0
Bjoern Werner,7805,ED,13,IND,307,162,116,29,58.5,61.4,29.1,49.7,71.4,13,3,0,10,2,11,1,4,12,0,4,2,30,15.0,33,24,0,0,1,75.0,0,0
Xavier Rhodes,7806,CB,13,MIN,675,1,217,457,64.6,58.8,58.9,60.0,65.4,0,0,0,0,0,45,6,7,13,0,76,43,451,10.5,173,44,1,0,12,78.3,4,0
Datone Jones,7807,DI,16,GB,257,223,25,9,40.5,42.2,48.3,48.8,56.0,18,5,3,10,0,6,0,4,7,0,2,1,5,5.0,2,5,0,0,0,56.3,2,1
Sylvester Williams,7809,DI,13,DEN,297,166,128,3,58.2,62.8,56.6,54.6,54.9,13,2,2,9,0,16,1,1,13,0,0,0,0,,0,,0,0,0,0.0,1,0
Alec Ogletree,7811,LB,16,SL,1040,97,421,522,63.0,63.4,66.3,63.6,62.7,15,2,0,13,2,95,20,19,47,4,87,72,785,10.9,654,57,2,1,5,107.1,2,0
Matt Elam,7813,S,16,BLT,1016,13,412,591,51.0,73.2,64.3,65.2,39.7,2,0,0,2,0,62,11,11,14,0,34,23,422,18.3,134,53,2,1,0,117.5,2,0
Johnathan Cyprien,7814,S,15,JAX,1052,15,448,589,35.1,56.1,77.0,92.5,28.8,6,1,1,4,0,88,15,12,23,2,52,33,409,12.4,145,31,5,1,3,111.8,3,0
Darius Slay,7817,CB,11,DET,349,1,102,246,50.8,34.9,55.7,56.2,53.6,0,0,0,0,0,25,3,4,9,0,48,29,436,15.0,165,60,4,0,4,118.1,3,0
Manti Te'o,7819,LB,13,SD,525,36,258,231,61.0,44.9,55.1,56.7,79.4,4,0,1,3,0,49,18,10,27,0,29,17,213,12.5,157,74,2,0,3,104.5,2,0
Johnthan Banks,7824,CB,16,TB,943,2,370,571,58.1,73.5,29.0,78.5,53.2,1,1,0,0,0,42,5,13,15,0,79,55,696,12.7,336,80,4,3,2,97.9,4,1
Kawann Short,7825,DI,16,CAR,521,346,171,4,73.8,74.7,77.0,62.8,65.4,36,2,10,24,0,23,2,4,20,1,1,0,0,,0,,0,0,0,39.6,1,0
Kevin Minter,7826,LB,1,ARZ,1,0,0,1,60.2,,47.1,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kiko Alonso,7827,LB,16,BUF,1147,85,472,590,80.4,65.5,77.6,55.8,90.1,16,2,1,13,0,84,33,10,56,0,44,36,237,6.6,282,34,3,4,0,74.0,1,0
Johnathan Hankins,7830,DI,11,NYG,192,82,110,0,78.2,82.6,62.6,53.7,60.0,3,0,2,1,0,12,3,1,11,0,0,0,0,,0,,0,0,0,0.0,0,0
Jon Bostic,7831,LB,11,CHI,606,50,301,255,47.0,36.5,75.3,52.4,66.6,6,2,0,4,0,45,17,8,30,0,22,19,161,8.5,112,19,1,1,0,93.4,1,0
David Amerson,7832,CB,16,WAS,685,2,236,447,60.5,73.4,55.4,71.2,57.7,1,0,1,0,0,44,3,7,13,1,77,45,684,15.2,246,57,1,2,7,81.3,4,0
Jamie Collins Sr.,7833,LB,16,NE,299,34,109,156,59.7,56.5,83.8,70.6,56.9,9,0,3,6,1,26,4,2,12,0,24,16,158,9.9,88,21,1,0,4,99.0,0,0
Margus Hunt,7834,ED,10,CIN,164,133,29,2,50.3,38.3,30.1,54.4,63.8,11,0,2,9,0,2,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jamar Taylor,7835,CB,3,MIA,42,1,17,24,47.5,63.9,82.2,60.0,44.9,0,0,0,0,0,1,0,0,1,0,4,4,100,25.0,23,40,1,0,0,158.3,0,0
Arthur Brown,7837,LB,14,BLT,206,46,20,140,61.5,64.1,55.4,66.6,57.1,8,0,2,6,0,7,3,3,5,0,18,12,102,8.5,78,12,0,0,0,81.3,0,0
D.J. Swearinger Sr.,7838,S,16,HST,801,40,310,451,58.0,67.2,68.8,43.5,59.2,5,0,1,4,0,61,10,11,36,1,47,32,441,13.8,227,35,1,1,3,96.1,4,0
Robert Alford,7841,CB,15,ATL,571,5,183,383,63.1,53.0,52.7,44.2,66.6,4,0,1,3,0,33,4,6,5,1,60,38,521,13.7,178,62,6,2,5,110.5,4,2
Dwayne Gratz,7845,CB,10,JAX,489,0,188,301,70.6,81.4,72.0,,66.3,0,0,0,0,0,25,2,3,7,0,43,26,360,13.8,96,42,1,2,2,75.7,2,1
Sio Moore,7847,LB,15,OAK,581,205,281,95,68.3,64.4,52.8,63.8,76.7,27,5,10,12,0,31,7,8,24,1,14,11,133,12.1,103,34,1,0,1,130.1,3,0
Bennie Logan,7848,DI,16,PHI,482,281,199,2,60.3,60.7,66.5,55.5,84.7,20,3,4,13,1,23,5,1,19,0,0,0,0,,0,,0,0,0,0.0,1,0
Leon McFadden,7849,CB,9,CLV,244,8,82,154,42.9,61.9,62.6,44.8,41.7,1,0,0,1,0,13,2,2,1,0,22,15,190,12.7,48,24,0,0,1,94.9,2,0
Tyrann Mathieu,7850,CB,13,ARZ,783,39,261,483,84.6,85.8,80.0,79.4,79.4,12,1,2,9,1,63,8,7,18,1,66,43,414,9.6,157,29,3,2,6,85.0,5,1
Blidi Wreh-Wilson,7851,CB,7,TEN,93,5,19,69,71.4,83.8,52.4,49.4,68.3,1,0,0,1,0,7,1,1,3,1,9,6,69,11.5,47,17,0,0,1,89.6,0,0
T.J. McDonald,7852,S,10,SL,656,25,261,370,54.8,47.7,62.2,58.3,59.4,5,1,1,3,0,46,6,11,15,0,26,20,247,12.4,58,31,2,1,1,115.4,1,0
Markus Wheaton,7860,WR,1,PIT,1,0,1,0,60.5,60.0,50.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
J.J. Wilcox,7861,S,12,DAL,520,1,186,333,48.4,84.4,73.7,58.9,39.1,0,0,0,0,0,27,3,3,8,0,20,14,182,13.0,124,35,0,0,1,98.3,2,0
Damontre Moore,7862,ED,13,NYG,135,100,33,2,54.9,71.7,62.0,54.5,60.5,9,0,7,2,1,5,1,0,3,0,0,0,0,,0,,0,0,0,0.0,2,1
John Jenkins,7863,DI,16,NO,436,248,187,1,64.0,65.0,66.1,56.8,62.1,13,0,4,9,0,17,4,1,12,0,0,0,0,,0,,0,0,0,0.0,0,0
Logan Ryan,7864,CB,15,NE,600,11,201,388,74.9,56.9,82.2,91.3,73.3,3,2,1,0,0,32,3,2,10,1,53,27,372,13.8,78,41,3,5,6,53.3,1,1
Shawn Williams,7865,S,2,CIN,11,0,3,8,64.8,60.0,84.1,,61.7,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jordan Hill,7868,DI,4,SEA,65,42,23,0,67.0,69.8,72.0,58.4,,4,2,0,2,0,5,0,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Corey Lemonier,7869,ED,13,SF,277,187,62,28,69.0,66.6,60.3,68.6,71.0,24,1,3,20,1,8,3,1,3,1,0,0,0,,0,,0,0,0,0.0,3,1
Kayvon Webster,7871,CB,14,DEN,482,6,138,338,55.4,57.6,48.0,65.3,55.4,1,0,0,1,0,38,3,8,12,1,59,35,502,14.3,146,57,3,1,6,96.9,3,0
Duron Harmon,7872,S,14,NE,428,2,160,266,67.3,65.4,64.1,60.0,66.0,0,0,0,0,0,25,3,4,4,0,16,12,132,11.0,50,28,1,2,1,80.2,0,0
Will Davis,7874,CB,3,MIA,64,0,18,46,38.5,42.9,60.2,,39.8,0,0,0,0,0,8,0,1,0,0,10,8,108,13.5,25,24,0,0,0,111.7,0,0
Brandon Williams,7875,DI,7,BLT,93,41,52,0,76.7,73.7,73.5,60.0,60.9,2,1,0,1,0,6,1,0,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Zaviar Gooden,7879,LB,2,TEN,74,2,41,31,40.1,45.3,79.3,69.1,43.6,0,0,0,0,0,4,3,0,1,0,5,5,54,10.8,24,17,1,0,0,151.3,0,0
Nico Johnson,7881,LB,2,KC,18,1,12,5,68.4,62.6,82.0,59.9,67.7,0,0,0,0,0,4,1,0,1,0,2,2,11,5.5,1,6,0,0,0,89.6,0,0
Akeem Spence,7882,DI,16,TB,697,356,330,11,48.9,56.2,43.9,45.3,64.1,7,1,1,5,0,23,6,5,14,0,0,0,0,,0,,0,0,0,0.0,3,0
Alex Okafor,7885,ED,1,ARZ,5,2,2,1,44.5,60.0,30.0,56.9,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jelani Jenkins,7886,LB,12,MIA,125,10,30,85,57.6,54.4,52.5,70.1,57.2,2,0,1,1,0,9,2,3,3,0,12,8,89,11.1,93,34,1,0,0,116.3,2,1
Duke Williams,7887,S,6,BUF,33,2,6,25,50.7,64.8,45.8,75.3,44.6,1,0,1,0,0,2,0,0,0,0,1,1,17,17.0,14,17,0,0,0,118.8,1,0
Shamarko Thomas,7893,CB,9,PIT,192,9,51,132,60.6,86.0,57.1,76.9,51.8,3,0,1,2,0,15,5,2,4,0,16,14,127,9.1,51,23,1,0,0,120.6,1,0
B.W. Webb,7896,CB,11,DAL,183,12,45,126,55.8,57.9,75.7,43.0,57.5,1,0,0,1,0,12,0,2,3,0,13,11,131,11.9,61,27,3,0,1,148.2,0,0
Khaseem Greene,7899,LB,8,CHI,232,5,143,84,38.5,44.6,66.2,66.1,43.5,2,0,0,2,0,24,5,3,12,1,10,7,110,15.7,29,25,0,1,0,66.7,0,0
Gerald Hodges,7902,LB,1,MIN,2,0,2,0,61.8,60.0,88.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Harper,7905,WR,1,GB,1,0,1,0,44.0,57.4,78.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
William Gholston,7908,ED,12,TB,314,181,130,3,56.9,56.9,37.7,57.9,59.7,14,3,2,9,3,18,5,6,14,0,0,0,0,,0,,0,0,0,0.0,1,0
Malliciah Goodman,7909,ED,14,ATL,302,145,155,2,61.7,66.0,58.1,54.6,56.3,11,0,1,10,0,7,4,1,4,0,1,0,0,,0,,0,0,0,39.6,0,0
John Simon,7911,LB,1,BLT,3,2,1,0,58.1,60.0,32.1,57.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Devin Taylor,7914,ED,14,DET,303,178,122,3,64.5,65.8,75.8,67.0,52.5,21,2,4,15,1,11,1,1,10,1,0,0,0,,0,,0,0,0,0.0,1,0
Sanders Commings,7916,CB,1,KC,3,0,1,2,71.0,60.0,72.5,,61.5,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Earl Wolff,7918,S,11,PHI,527,16,185,326,54.9,68.7,82.4,78.4,48.5,5,0,2,3,1,36,9,4,6,0,30,20,333,16.7,159,52,2,1,1,112.2,0,0
Montori Hughes,7921,DI,4,IND,71,28,42,1,64.5,66.9,72.9,54.8,59.5,1,0,0,1,0,3,2,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Stepfan Taylor,7922,HB,1,ARZ,1,0,1,0,60.0,60.0,84.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Lavar Edwards,7924,ED,7,TEN,152,68,84,0,60.0,72.8,73.6,50.3,,3,0,0,3,1,5,2,1,4,0,0,0,0,,0,,0,0,0,0.0,2,1
Steven Means,7929,ED,8,TB,78,44,30,4,49.5,61.7,72.4,48.0,60.8,3,0,1,2,0,4,0,0,2,0,0,0,0,,0,,0,0,0,0.0,1,1
A.J. Klein,7930,LB,10,CAR,129,9,58,62,68.5,59.0,43.6,79.1,66.9,3,2,0,1,0,13,2,3,9,0,6,6,59,9.8,56,23,1,0,0,147.2,0,0
Brandon McGee,7931,CB,6,SL,78,1,27,50,29.9,45.6,56.7,57.9,30.1,0,0,0,0,0,9,0,1,3,0,6,6,62,10.3,38,18,0,0,0,109.7,3,0
Cooper Taylor,7934,S,2,NYG,5,0,2,3,52.8,60.0,33.0,,60.9,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Stansly Maponga,7935,ED,12,ATL,126,75,42,9,36.5,35.5,75.2,48.3,64.7,3,0,1,2,0,4,1,0,1,0,0,0,0,,0,,0,0,0,0.0,1,0
Chris Thompson,7936,HB,1,WAS,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Quinton Dial,7939,DI,3,SF,18,15,3,0,54.9,62.6,68.6,51.6,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Micah Hyde,7941,CB,16,GB,423,38,117,268,71.4,84.1,74.6,63.4,66.3,4,1,0,3,0,34,9,3,15,1,47,34,388,11.4,161,37,1,0,3,103.9,0,0
Brandon Jenkins,7944,LB,4,WAS,39,33,3,3,43.7,60.0,74.5,50.4,62.7,1,0,0,1,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Josh Boyd,7949,DI,8,GB,102,62,39,1,51.5,54.0,48.8,55.6,59.3,5,0,0,5,0,4,2,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Josh Evans,7951,S,15,JAX,677,0,313,364,45.3,67.3,54.4,60.0,39.5,1,0,0,1,0,45,10,11,9,0,20,17,243,14.3,57,26,3,0,1,156.9,3,0
Tourek Williams,7960,ED,10,SD,215,96,88,31,47.1,54.6,26.8,59.5,31.1,4,1,0,3,0,6,3,5,4,1,5,4,34,8.5,32,11,0,0,0,95.0,0,0
Nick Moody,7961,LB,1,SF,10,3,0,7,46.6,,79.4,55.8,49.9,1,0,0,1,0,1,0,0,0,0,2,2,23,11.5,15,12,0,0,0,114.6,0,0
DeVonte Holloman,7966,LB,5,DAL,208,16,90,102,30.1,32.3,50.4,52.8,39.1,2,1,0,1,0,16,1,4,9,0,15,13,175,13.5,87,35,2,0,0,154.9,0,0
Cornelius Washington,7969,ED,2,CHI,10,2,8,0,33.6,40.6,67.4,56.9,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Bacarri Rambo,7972,S,9,WAS,333,1,142,190,40.9,39.8,33.9,89.8,44.0,1,1,0,0,0,29,7,10,13,0,10,8,110,13.8,34,28,2,0,0,152.1,0,0
Nate Palmer,7974,ED,6,GB,198,96,91,11,48.6,56.4,80.6,47.2,49.8,4,0,2,2,0,13,2,0,8,0,1,1,59,59.0,50,59,0,0,0,118.8,0,0
Chris Jones,7979,DI,13,NE,784,440,339,5,35.0,33.6,70.3,45.9,61.1,21,7,1,13,1,29,15,5,24,0,0,0,0,,0,,0,0,0,0.0,1,0
Stacy McGee,7987,DI,15,OAK,351,143,204,4,52.9,55.6,77.3,52.5,58.3,6,1,4,1,0,13,7,0,9,0,0,0,0,,0,,0,0,0,0.0,1,0
Vince Williams,7988,LB,15,PIT,403,15,222,166,56.9,58.0,70.3,46.3,58.1,1,0,0,1,0,40,11,6,25,0,16,13,74,5.7,42,20,0,0,0,85.9,0,0
Mike Catapano,7989,DI,8,KC,92,78,13,1,59.3,69.1,70.2,57.5,60.1,9,1,2,6,0,2,0,0,3,0,0,0,0,,0,,0,0,0,0.0,1,0
Demetrius McCray,7992,CB,7,JAX,94,0,49,45,50.5,60.0,76.3,,47.9,0,0,0,0,0,4,1,1,0,0,6,3,67,22.3,4,30,0,0,1,90.3,1,0
Michael Mauti,7995,LB,4,MIN,12,0,10,2,50.3,50.5,44.9,,61.5,0,0,0,0,0,1,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Armonty Bryant,7999,DI,12,CLV,189,160,28,1,52.8,44.4,56.2,51.9,67.1,12,2,3,7,0,7,1,0,6,0,1,1,-3,-3.0,0,-3,0,0,0,79.2,0,0
Jordan Poyer,8000,CB,6,CLV,128,1,35,92,58.8,60.5,56.2,59.4,58.6,0,0,0,0,0,16,1,4,4,0,13,10,87,8.7,34,22,2,0,0,133.7,1,0
D.C. Jefferson,8001,TE,1,ARZ,1,0,1,0,61.2,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Michael Buchanan,8009,ED,10,NE,120,106,10,4,42.6,56.8,84.6,48.2,41.9,10,2,1,7,0,1,0,0,2,0,1,1,37,37.0,33,37,0,0,0,118.8,0,0
Everett Dawkins,8012,DI,1,DAL,19,9,10,0,56.3,59.9,,53.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ty Powell,8014,LB,3,BUF,15,5,10,0,73.0,68.9,82.2,63.8,,1,0,1,0,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Sam Barrington,8015,LB,1,GB,1,0,1,0,60.0,60.0,45.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
David Bass,8016,ED,12,CHI,311,148,156,7,59.4,60.3,28.1,59.0,54.0,15,1,2,12,0,11,6,6,9,0,0,0,0,,0,,0,1,0,0.0,0,0
Steve Beauharnais,8018,LB,1,NE,1,0,1,0,68.5,61.8,74.9,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kemal Ishmael,8026,S,1,ATL,3,0,2,1,60.3,60.0,79.2,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Zeke Motta,8027,S,6,ATL,153,5,63,85,54.1,46.3,36.9,50.3,60.2,0,0,0,0,0,8,4,5,2,0,7,5,39,7.8,10,18,1,0,2,124.4,0,0
Daimion Stafford,8031,S,3,TEN,11,1,4,6,46.1,60.0,33.1,59.5,47.6,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Marcus Cooper,8035,CB,16,KC,655,1,216,438,56.7,65.6,80.2,60.0,54.7,0,0,0,0,0,44,1,3,6,1,88,46,822,17.9,361,77,5,3,11,89.3,4,0
Damion Square,8042,DI,10,PHI,147,75,72,0,35.8,41.5,30.0,50.4,60.0,3,0,0,3,1,2,1,2,2,0,0,0,0,,0,,0,0,0,0.0,1,0
Robert Lester,8045,S,10,CAR,295,5,82,208,78.6,68.4,83.4,48.8,77.2,0,0,0,0,0,16,3,1,3,0,11,5,50,10.0,12,15,1,3,1,49.6,0,0
