player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Ashlee Palmer,5281,LB,5,DET,39,1,24,14,69.3,62.4,80.5,59.7,70.1,0,0,0,0,0,4,0,0,2,0,1,1,7,7.0,2,7,0,0,0,95.8,0,0
Jamaal Westerman,5305,ED,16,NYJ,399,151,189,59,65.1,66.5,75.7,65.4,57.5,18,4,5,9,0,17,6,1,17,0,0,0,0,,0,,0,0,0,0.0,2,0
Ramon Humber,5310,LB,11,NO,162,66,26,70,55.0,79.3,71.9,51.8,48.3,4,1,0,3,1,15,2,2,6,0,14,11,89,8.1,60,11,0,0,0,93.2,1,0
Jacob Lacey,5311,CB,14,IND,701,0,320,381,65.1,77.1,62.3,,62.5,0,0,0,0,0,53,13,8,16,3,68,50,509,10.2,207,32,2,1,3,98.2,4,1
Ryan Baker,5316,DI,2,MIA,14,5,9,0,56.0,58.4,69.5,55.3,,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Mortty Ivy,5338,ED,1,PIT,1,1,0,0,60.0,,,60.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Dan Skuta,5349,LB,14,CIN,161,10,92,59,61.7,70.6,80.3,90.4,38.9,4,0,0,4,0,14,1,1,8,1,8,8,95,11.9,53,25,1,0,0,155.7,0,0
Reggie Walker,5351,LB,4,ARZ,77,17,24,36,40.5,46.5,79.3,45.1,51.9,1,0,0,1,0,5,2,0,2,0,5,3,0,0.0,9,1,1,0,0,104.2,0,0
Marcus Benard,5359,ED,3,CLV,24,11,13,0,68.7,63.9,69.9,65.9,,2,1,0,1,0,1,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
C.J. Spillman,5370,S,9,SF,16,1,5,10,63.9,71.4,76.8,60.0,56.5,0,0,0,0,0,3,0,0,1,0,2,2,31,15.5,2,24,0,0,0,118.8,0,0
Phillip Hunt,5371,ED,9,PHI,177,105,70,2,80.2,52.0,74.4,90.0,60.4,18,2,1,15,0,5,3,0,5,0,1,1,8,8.0,10,8,0,0,0,100.0,0,0
Ronald Talley,5396,DI,6,ARZ,41,25,16,0,54.9,56.8,69.2,55.3,,1,0,0,1,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Tim Jamison,5400,DI,16,HST,331,185,145,1,69.0,67.3,61.3,64.2,62.5,9,2,2,5,2,15,4,1,13,1,0,0,0,,0,,0,0,0,0.0,1,0
Jonathan Casillas,5422,LB,13,NO,545,158,150,237,48.3,54.2,51.5,60.2,42.0,21,3,5,13,1,33,6,6,18,0,38,29,322,11.1,168,26,2,0,1,118.5,1,0
Danny Gorrer,5424,CB,6,BLT,95,0,15,80,75.3,62.2,52.9,,75.3,0,0,0,0,0,3,0,1,0,0,13,5,44,8.8,12,12,0,0,3,48.2,1,1
Dannell Ellerbe,5442,LB,9,BLT,190,16,82,92,57.5,68.2,60.3,50.5,50.7,0,0,0,0,0,14,4,3,4,0,9,8,86,10.8,55,24,0,0,0,106.5,0,0
Jovan Belcher,5449,LB,16,KC,649,35,401,213,59.4,75.1,60.0,46.1,45.3,4,0,0,4,0,74,14,10,37,0,20,17,212,12.5,165,52,1,0,0,127.5,2,0
Josh Mauga,5491,LB,14,NYJ,142,22,60,60,65.9,66.2,61.1,59.3,63.0,2,0,0,2,0,14,4,2,9,0,9,8,49,6.1,37,16,2,1,0,89.4,0,0
Ndamukong Suh,5527,DI,14,DET,745,484,261,0,59.2,50.4,71.6,69.2,70.6,35,4,4,27,2,26,5,2,23,0,0,0,0,,0,,0,0,0,0.0,7,0
Gerald McCoy,5528,DI,6,TB,218,138,80,0,69.7,73.1,73.3,69.0,,10,1,1,8,0,8,2,0,7,0,0,0,0,,0,,0,0,0,0.0,3,0
Eric Berry,5530,S,1,KC,5,0,3,2,40.4,60.0,,,50.7,0,0,0,0,0,0,0,0,0,0,1,1,4,4.0,0,4,1,0,0,122.9,0,0
Joe Haden,5532,CB,15,CLV,973,1,455,517,72.2,84.7,82.7,60.0,67.2,0,0,0,0,0,58,10,3,14,2,85,42,657,15.6,240,79,3,0,15,87.2,9,3
Rolando McClain,5533,LB,15,OAK,1007,102,343,562,61.3,78.2,73.2,76.0,43.2,20,5,5,10,5,77,13,9,43,0,78,56,569,10.2,352,56,3,0,7,105.1,3,1
Tyson Alualu,5535,DI,16,JAX,851,511,339,1,46.1,45.4,65.8,56.0,49.0,23,3,4,16,0,31,8,2,25,0,0,0,0,,0,,0,0,0,0.0,2,0
Brandon Graham,5538,ED,3,PHI,55,28,27,0,63.9,55.8,70.9,68.5,,5,0,0,5,0,4,0,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Earl Thomas III,5539,S,16,SEA,1097,26,440,631,71.6,84.9,75.3,63.4,64.2,6,0,1,5,1,78,10,12,32,1,41,28,360,12.9,120,47,1,2,4,83.4,1,0
Jason Pierre-Paul,5540,ED,16,NYG,940,581,347,12,78.3,68.7,48.0,76.4,69.9,56,16,14,26,6,48,10,7,42,2,4,3,15,5.0,19,6,0,0,0,80.2,3,0
Derrick Morgan,5541,ED,15,TEN,622,379,217,26,53.5,61.8,78.1,56.2,56.4,28,3,6,19,2,23,5,0,20,0,5,3,30,10.0,10,11,1,0,0,116.7,5,1
Sean Weatherspoon,5544,LB,16,ATL,976,86,348,542,67.9,74.5,62.6,73.9,59.6,16,4,2,10,0,88,15,15,59,0,87,63,567,9.0,351,44,2,0,6,97.2,4,0
Kareem Jackson,5545,CB,14,HST,559,0,191,368,52.7,91.2,81.9,,43.9,0,0,0,0,0,34,0,2,9,1,53,32,524,16.4,89,55,4,1,4,110.9,5,1
Dan Williams,5551,DI,10,ARZ,237,99,138,0,64.1,62.1,64.0,61.2,,3,0,1,2,2,13,4,1,11,0,0,0,0,,0,,0,0,0,0.0,0,0
Devin McCourty,5552,CB,14,NE,909,5,333,571,61.7,85.3,66.5,61.7,57.3,1,0,0,1,0,73,13,9,19,0,101,62,1004,16.2,250,51,6,2,8,106.2,4,0
Jared Odrick,5553,DI,16,MIA,580,395,173,12,56.0,58.2,65.8,60.5,51.2,24,5,3,16,1,10,5,2,12,1,2,2,24,12.0,21,23,0,1,0,77.1,3,0
Kyle Wilson,5554,CB,16,NYJ,569,50,154,365,60.8,62.5,35.6,46.0,62.3,7,0,1,6,0,38,2,7,14,0,60,40,499,12.5,255,99,3,2,3,95.1,2,1
Jerry Hughes,5556,ED,11,IND,150,49,100,1,53.1,51.7,74.7,58.0,60.3,3,1,0,2,0,5,2,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Patrick Robinson,5557,CB,15,NO,736,0,205,531,72.7,65.4,41.9,,72.2,0,0,0,0,0,43,3,7,11,0,76,42,523,12.5,260,54,1,4,9,59.3,2,1
Chris Cook,5559,CB,6,MIN,253,0,70,183,72.8,74.4,77.9,,71.5,0,0,0,0,0,15,2,1,2,0,25,15,187,12.5,36,32,1,0,4,96.6,2,0
Brian Price,5560,DI,15,TB,494,270,222,2,45.9,49.9,59.0,58.5,56.9,11,3,3,5,0,17,3,1,14,0,0,0,0,,0,,0,0,0,0.0,5,1
Nate Allen,5562,S,15,PHI,752,11,298,443,69.3,79.5,73.3,54.5,63.1,1,0,0,1,0,46,9,6,19,0,28,12,194,16.2,94,47,1,2,6,48.8,0,0
T.J. Ward,5563,S,8,CLV,468,15,224,229,72.1,88.8,84.6,60.4,60.7,2,1,0,1,0,32,5,2,11,1,22,12,122,10.2,55,26,4,0,2,110.2,1,0
Koa Misi,5565,ED,12,MIA,400,113,194,93,61.2,65.5,55.1,60.6,49.6,6,1,1,4,1,24,6,4,19,0,11,10,73,7.3,50,17,0,0,0,94.3,0,0
Torell Troup,5566,DI,6,BUF,91,31,60,0,52.8,51.5,73.0,62.6,62.2,2,0,0,2,0,7,1,0,4,0,0,0,0,,0,,0,0,0,0.0,1,0
Rob Gronkowski,5567,TE,2,NE,2,0,0,2,60.3,,,,60.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,6,0
Sergio Kindle,5568,LB,2,BLT,15,13,0,2,53.2,,,51.8,60.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Lamarr Houston,5569,ED,16,OAK,702,384,304,14,71.0,74.6,69.0,67.4,65.0,34,3,4,27,2,37,10,2,31,0,0,0,0,,0,,0,1,0,0.0,7,0
Linval Joseph,5571,DI,16,NYG,598,305,292,1,62.3,54.9,66.0,69.6,72.8,20,2,4,14,3,32,3,2,28,0,1,1,-1,-1.0,1,-1,0,0,0,79.2,3,1
Daryl Washington,5572,LB,15,ARZ,986,141,396,449,75.7,57.9,70.2,73.4,83.1,30,6,5,19,0,96,8,12,51,0,57,45,447,9.9,314,76,3,2,4,102.3,2,0
Taylor Mays,5574,S,8,CIN,61,4,29,28,41.5,57.4,81.4,65.2,41.2,1,0,0,1,0,2,2,0,0,0,3,2,10,5.0,4,8,1,0,1,111.1,0,0
Javier Arenas,5575,CB,15,KC,374,18,110,246,72.3,80.0,65.4,86.2,65.7,7,1,3,3,0,26,3,4,6,0,37,23,253,11.0,70,27,0,2,4,59.9,2,0
Jason Worilds,5577,ED,10,PIT,492,204,198,90,65.8,55.6,84.6,67.1,65.5,30,3,7,20,0,22,7,1,18,1,12,9,85,9.4,46,21,0,0,0,94.1,0,0
Jermaine Cunningham,5578,LB,8,NE,46,22,21,3,55.1,60.5,,50.9,60.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Carlos Dunlap,5579,ED,12,CIN,409,291,107,11,87.3,64.4,39.9,80.9,67.4,47,5,13,29,2,9,5,4,13,0,2,1,9,9.0,16,9,0,0,1,62.5,0,0
Sean Lee,5580,LB,15,DAL,838,108,292,438,68.7,76.9,69.8,67.7,56.8,16,0,3,13,0,81,20,9,46,0,63,50,497,9.9,349,27,3,4,3,89.0,0,0
Mike Neal,5581,ED,7,GB,146,118,28,0,44.0,46.0,28.3,48.6,60.0,4,0,1,3,0,1,3,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Terrence Cody,5582,DI,16,BLT,467,205,261,1,58.2,58.7,78.0,52.1,70.1,4,0,0,4,1,20,8,0,18,0,0,0,0,,0,,0,0,0,0.0,0,0
Brandon Spikes,5587,LB,8,NE,360,31,152,177,71.0,75.9,82.2,65.2,63.5,5,0,1,4,0,37,8,4,15,0,24,18,151,8.4,99,26,0,0,1,90.8,1,0
Pat Angerer,5588,LB,16,IND,1027,43,506,478,73.0,60.7,67.2,63.1,79.5,5,1,4,0,0,100,28,20,55,2,37,28,220,7.9,140,26,1,1,2,87.7,1,0
Amari Spievey,5591,S,15,DET,909,29,317,563,51.1,44.5,53.3,45.9,54.9,4,0,1,3,0,61,7,13,17,0,32,20,291,14.6,74,45,1,3,1,63.4,0,0
Myron Lewis,5592,CB,7,TB,77,0,44,33,54.5,70.3,78.0,,48.6,0,0,0,0,0,4,0,0,0,0,3,2,54,27.0,24,40,1,0,0,149.3,1,0
Morgan Burnett,5596,S,16,GB,1081,19,362,700,66.9,72.8,82.5,77.7,61.7,5,1,1,3,1,81,17,9,16,2,44,28,369,13.2,145,45,5,3,4,99.5,0,0
Alex Carrington,5597,ED,16,BUF,486,206,263,17,56.1,50.9,63.2,56.3,69.7,7,1,2,4,1,12,2,2,10,0,0,0,0,,0,,0,0,0,0.0,0,0
Major Wright,5600,S,12,CHI,581,12,186,383,52.7,70.6,65.4,58.2,47.9,2,0,1,1,0,52,7,6,13,0,28,20,365,18.3,114,79,3,3,1,109.8,2,0
Donald Butler,5603,LB,16,SD,634,31,335,268,75.1,72.0,78.0,82.6,65.5,7,2,2,3,1,84,11,6,52,2,34,28,269,9.6,174,30,0,1,0,87.4,1,0
Earl Mitchell,5605,DI,16,HST,283,133,147,3,51.2,56.6,69.9,57.0,35.6,6,1,0,5,1,18,7,1,17,0,0,0,0,,0,,0,0,0,0.0,1,0
Corey Peters,5607,DI,15,ATL,602,362,225,15,59.6,53.0,45.2,61.7,63.1,18,3,2,13,1,21,2,4,21,0,1,0,0,,0,,0,1,1,0.0,1,0
Daniel Te'o-Nesheim,5610,ED,1,TB,8,3,5,0,72.6,63.2,68.1,70.9,,1,0,1,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
NaVorro Bowman,5615,LB,16,SF,988,79,323,586,88.5,89.6,72.8,76.7,78.0,19,2,6,11,0,114,19,15,70,0,78,56,501,8.9,322,55,1,0,6,92.9,1,0
Kevin Thomas,5618,CB,9,IND,428,0,188,240,56.5,48.9,46.5,,57.6,0,0,0,0,0,24,7,7,4,0,38,26,404,15.5,198,80,3,0,3,129.7,1,0
Brandon Ghee,5620,CB,1,CIN,2,0,0,2,62.7,,,,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Everson Griffen,5624,ED,16,MIN,271,168,77,26,63.4,70.8,76.2,65.7,65.1,17,4,3,10,1,6,2,0,10,0,5,2,13,6.5,5,7,0,0,1,47.9,3,0
Darryl Sharpton,5626,LB,8,HST,52,1,27,24,55.4,69.1,58.6,60.0,46.3,0,0,0,0,0,7,1,1,3,0,6,6,55,9.2,31,22,0,0,0,104.9,0,0
Perry Riley,5627,LB,9,WAS,495,38,213,244,66.7,74.6,59.7,65.1,57.4,5,1,1,3,0,42,16,7,34,0,36,29,269,9.3,197,50,1,0,2,107.1,1,0
Alterraun Verner,5628,CB,16,TEN,655,5,163,487,79.6,85.8,71.5,44.1,77.8,1,0,0,1,0,41,5,4,16,0,66,37,334,9.0,112,28,3,1,7,78.7,0,0
Corey Wootton,5633,ED,7,CHI,65,40,25,0,40.1,42.8,71.8,49.0,,0,0,0,0,0,3,1,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Darrell Stuckey,5634,S,1,SD,11,0,0,11,45.0,,,,48.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Walter Thurmond,5635,CB,6,SEA,199,14,51,134,66.6,62.4,33.4,38.7,69.7,1,0,0,1,0,7,3,3,2,1,21,12,140,11.7,57,41,1,0,3,93.4,0,0
Joe McKnight,5636,HB,1,NYJ,1,1,0,0,60.3,,,75.9,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Garrett Graham,5642,TE,1,HST,2,0,2,0,44.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Geno Atkins,5643,DI,16,CIN,731,473,252,6,82.2,66.5,69.4,84.3,63.5,49,8,15,26,2,29,10,2,31,2,2,1,5,5.0,10,5,0,0,0,56.3,2,0
Keenan Clayton,5644,LB,10,PHI,149,12,22,115,70.8,68.5,65.3,59.1,73.6,0,0,0,0,0,16,2,2,5,0,22,15,174,11.6,116,27,0,0,2,91.9,0,0
Al Woods,5646,DI,2,PIT,22,11,11,0,67.6,62.1,68.7,55.5,62.3,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Eric Norwood,5647,ED,11,CAR,98,55,31,12,66.3,64.9,76.0,56.3,71.9,4,0,1,3,0,5,2,0,4,0,1,1,10,10.0,11,10,0,0,0,108.3,0,0
Akwasi Owusu-Ansah,5649,S,4,JAX,218,0,84,134,64.2,71.2,84.7,,60.2,0,0,0,0,0,14,5,1,5,1,6,3,47,15.7,21,29,0,0,0,76.4,0,0
O'Brien Schofield,5653,ED,16,ARZ,433,181,170,82,66.3,48.5,66.7,69.6,72.8,14,5,3,6,0,20,2,3,15,2,8,7,56,8.0,65,32,0,0,0,95.8,0,0
Kam Chancellor,5656,S,15,SEA,1013,15,406,592,78.6,80.0,76.5,81.1,79.2,5,1,0,4,0,81,5,10,33,1,39,23,250,10.9,105,41,3,4,8,64.0,5,1
Dominique Franks,5658,CB,7,ATL,336,8,121,207,61.8,51.4,30.1,55.3,63.6,3,0,1,2,0,14,2,7,2,0,23,15,259,17.3,87,50,1,2,3,81.6,1,0
Kendrick Lewis,5659,S,16,KC,963,4,464,495,66.9,68.9,49.6,47.6,66.0,0,0,0,0,0,50,5,12,6,1,22,13,249,19.2,36,53,2,3,7,89.2,1,0
Cameron Sheffield,5665,ED,7,KC,144,69,44,31,50.5,41.5,58.7,58.2,61.4,7,0,0,7,0,5,0,1,4,0,1,0,0,,0,,0,0,0,39.6,0,0
Nolan Carroll,5668,CB,11,MIA,321,1,103,217,52.8,61.6,63.0,54.3,51.4,0,0,0,0,0,21,1,3,2,0,30,16,239,14.9,72,30,1,1,3,76.9,1,0
Cam Thomas,5669,DI,16,SD,380,229,150,1,67.2,70.7,78.1,68.6,60.2,18,4,1,13,1,13,5,0,14,0,0,0,0,,0,,0,0,0,0.0,5,0
Austen Lane,5676,ED,6,JAX,126,64,62,0,53.1,52.3,73.6,55.9,60.0,4,1,1,2,0,6,1,0,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Arthur Jones,5680,DI,14,BLT,250,125,125,0,64.5,67.0,75.4,55.2,60.0,4,0,1,3,0,14,2,0,12,0,0,0,0,,0,,0,0,0,0.0,0,0
Larry Asante,5683,S,5,TB,77,0,52,25,57.1,66.5,65.6,,51.3,0,0,0,0,0,8,0,1,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Reshad Jones,5686,S,14,MIA,653,22,243,388,52.2,80.7,59.6,74.5,38.9,4,2,0,2,0,47,11,11,9,0,26,20,138,6.9,58,16,1,1,3,85.1,0,0
Stevenson Sylvester,5689,LB,3,PIT,36,1,19,16,57.1,56.7,25.7,59.2,59.8,0,0,0,0,0,0,0,1,0,0,1,1,7,7.0,7,7,0,0,0,95.8,0,0
Greg Hardy,5698,ED,16,CAR,890,501,377,12,66.7,49.2,54.1,69.7,70.5,45,4,8,33,8,40,4,4,31,1,1,0,0,,0,,0,0,2,39.6,3,0
Arthur Moats,5701,LB,13,BUF,242,144,77,21,62.3,57.3,80.4,65.8,72.3,18,3,4,11,0,9,3,0,5,1,1,1,14,14.0,0,14,0,0,0,118.8,3,0
Clifton Geathers,5709,ED,5,DAL,30,21,9,0,70.8,62.9,,68.0,,2,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Eugene Sims,5712,ED,13,SL,276,185,84,7,47.1,52.0,27.7,54.4,59.3,10,0,2,8,0,6,0,2,2,0,3,2,8,4.0,8,7,0,0,1,70.1,4,0
Danny Batten,5715,ED,11,BUF,224,77,101,46,58.9,61.0,82.1,52.2,68.6,3,1,0,2,0,11,2,0,5,0,2,2,15,7.5,6,16,0,0,0,97.9,1,0
Jordan Pugh,5725,S,11,CAR,243,12,64,167,30.1,47.5,72.5,38.0,35.3,0,0,0,0,0,16,1,2,3,1,17,13,267,20.5,145,70,2,0,0,157.1,1,0
Cody Grimm,5733,S,3,TB,175,2,78,95,44.5,43.1,46.6,55.0,50.9,0,0,0,0,0,12,0,3,3,0,6,2,26,13.0,5,15,1,0,1,87.5,0,0
Marquis Johnson,5734,CB,3,SL,97,4,21,72,66.1,34.4,29.2,63.1,70.5,1,0,0,1,0,5,1,3,3,0,10,6,72,12.0,21,25,1,0,2,115.4,0,0
Willie Young,5736,ED,14,DET,249,156,87,6,80.3,71.9,75.0,79.9,68.6,26,3,4,19,1,7,5,0,9,0,0,0,0,,0,,0,0,0,0.0,3,0
Dekoda Watson,5740,LB,14,TB,212,106,62,44,61.1,55.4,83.3,69.4,60.5,9,1,3,5,0,13,2,0,8,1,11,8,77,9.6,12,26,1,0,0,122.2,3,0
Jamar Chaney,5743,LB,16,PHI,848,44,367,437,53.0,56.6,65.0,57.6,51.7,2,1,0,1,1,81,6,10,34,0,61,41,491,12.0,384,49,3,3,3,87.5,3,0
R.J. Stanford,5746,CB,10,CAR,255,4,79,172,58.4,39.6,37.1,64.5,61.0,1,0,0,1,0,12,1,4,4,0,17,12,193,16.1,44,40,1,1,0,103.3,0,0
Phillip Adams,5747,CB,5,SEA,173,8,41,124,58.0,49.5,29.1,56.6,59.4,1,0,0,1,0,9,0,5,4,0,23,12,146,12.2,65,22,0,1,0,53.9,1,0
George Selvie,5749,ED,10,JAX,104,67,35,2,54.6,56.2,71.4,54.6,60.5,3,1,0,2,0,3,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
C.J. Wilson,5753,DI,16,GB,373,223,141,9,56.9,64.7,77.3,47.9,63.0,6,0,0,6,0,22,2,0,17,0,1,1,7,7.0,9,7,0,0,0,95.8,0,0
Jammie Kirlew,5755,LB,1,JAX,1,0,0,1,61.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Sean Lissemore,5757,DI,16,DAL,275,164,111,0,81.0,89.2,64.1,62.1,60.0,13,2,3,8,0,18,8,2,16,0,0,0,0,,0,,0,0,0,0.0,0,0
Ricardo Mathews,5761,DI,12,IND,334,170,162,2,60.4,55.8,63.9,58.0,67.4,5,1,1,3,1,15,3,1,13,0,0,0,0,,0,,0,0,1,0.0,1,0
Kavell Conner,5763,LB,16,IND,788,44,454,290,46.0,58.7,58.9,59.0,30.2,4,0,1,3,2,77,20,14,41,1,50,45,458,10.2,266,43,1,0,0,111.5,0,0
Kurt Coleman,5767,S,14,PHI,748,25,296,427,57.1,71.5,72.9,59.8,50.7,5,0,2,3,0,62,13,11,20,1,31,19,396,20.8,180,74,5,4,1,105.2,1,0
Brandon Deaderick,5769,ED,10,NE,296,177,119,0,54.6,53.7,75.2,55.6,60.0,8,2,0,6,0,8,3,1,6,1,0,0,0,,0,,0,0,0,0.0,0,0
Austin Spitler,5774,ED,1,MIA,1,0,1,0,64.3,60.9,71.7,,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Emmanuel Stephens,5786,ED,10,CLV,148,67,79,2,58.6,62.9,75.7,56.0,56.3,2,0,0,2,0,10,4,0,4,0,1,1,9,9.0,3,9,0,0,0,104.2,0,0
Antonio Coleman,5790,LB,3,BUF,49,20,27,2,55.7,69.9,76.3,54.2,35.8,0,0,0,0,0,4,0,0,2,0,2,2,19,9.5,25,14,0,0,0,106.3,0,0
Sergio Brown,5803,S,10,NE,342,4,101,237,55.9,64.1,65.9,47.6,54.4,0,0,0,0,0,24,3,4,3,0,7,5,56,11.2,42,38,1,1,0,94.9,3,0
Terrence Johnson,5804,CB,9,IND,277,2,109,166,51.8,75.4,29.3,72.6,45.0,1,0,0,1,0,26,4,6,11,0,27,23,259,11.3,174,41,2,0,0,131.3,0,0
Ross Ventrone,5805,S,4,NE,28,0,9,19,56.5,61.0,43.0,,56.3,0,0,0,0,0,2,0,1,0,0,1,1,15,15.0,3,15,0,0,0,118.8,0,0
Kyle Love,5806,DI,16,NE,553,324,229,0,63.1,70.4,78.0,54.4,49.0,12,2,1,9,0,21,5,2,20,0,0,0,0,,0,,0,0,0,0.0,1,0
Dane Fletcher,5807,LB,9,NE,275,26,99,150,58.4,68.2,48.9,73.7,48.1,7,0,4,3,0,26,8,6,13,1,19,15,156,10.4,69,22,1,0,0,118.4,0,0
Jeromy Miles,5810,CB,1,CIN,4,0,2,2,66.3,65.3,73.9,,61.2,0,0,0,0,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Vincent Rey,5811,LB,2,CIN,2,0,1,1,66.7,60.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Darian Stewart,5820,S,15,SL,891,63,387,441,48.1,38.2,40.8,53.5,57.4,10,3,0,7,1,65,8,20,30,2,48,31,376,12.1,157,55,2,1,9,93.8,2,1
Nate Collins,5825,DI,12,JAX,166,113,52,1,55.6,57.7,72.8,57.4,64.6,4,1,1,2,1,5,3,0,3,0,0,0,0,,0,,0,0,0,0.0,2,0
Kyle McCarthy,5842,S,2,DEN,24,0,14,10,29.7,49.9,21.4,,34.3,0,0,0,0,0,2,0,2,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Cassius Vaughn,5845,CB,5,DEN,232,0,76,156,49.3,67.6,74.0,,46.2,0,0,0,0,0,16,3,2,3,0,29,18,282,15.7,95,42,3,1,1,114.4,1,0
Patrick Trahan,5870,LB,1,CHI,2,0,1,1,61.7,60.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Aaron Berry,5871,CB,11,DET,390,0,97,293,74.2,74.5,73.2,,72.7,0,0,0,0,0,29,1,2,9,0,46,29,345,11.9,58,38,1,0,4,93.1,1,0
A.J. Jefferson,5881,CB,16,ARZ,789,1,279,509,58.4,90.5,78.1,54.3,51.3,0,0,0,0,0,66,3,5,18,0,101,62,778,12.5,190,37,2,1,9,87.8,4,0
Marshay Green,5884,CB,1,ARZ,12,1,4,7,43.4,60.0,72.8,53.4,43.8,0,0,0,0,0,1,0,0,1,0,2,2,70,35.0,10,61,1,0,0,158.3,0,0
Jonathon Amaya,5886,S,5,NO,53,9,10,34,63.6,65.7,82.6,40.7,66.4,0,0,0,0,0,5,0,1,0,0,2,2,15,7.5,10,8,0,0,0,97.9,0,0
Tramaine Brock Sr.,5903,CB,5,SF,88,0,10,78,69.4,61.8,76.9,,69.2,0,0,0,0,0,3,0,0,0,0,9,3,72,24.0,47,53,1,2,2,60.6,1,0
Chris Maragos,5906,S,3,SEA,11,0,0,11,63.2,,75.2,,62.3,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Andre Neblett,5915,DI,12,CAR,369,192,175,2,51.1,53.7,47.3,57.8,47.3,10,3,1,6,0,14,2,3,11,0,1,1,17,17.0,11,17,0,0,0,118.8,2,0
Barry Church,5924,S,12,DAL,166,14,41,111,73.1,87.3,90.5,57.2,64.9,3,0,2,1,0,17,4,1,6,0,11,8,93,11.6,44,47,2,0,0,137.5,0,0
Bryan McCann,5928,CB,2,OAK,36,3,5,28,63.9,60.1,,52.1,65.2,1,0,1,0,0,0,0,0,0,0,5,1,26,26.0,2,26,1,0,1,88.3,0,0
Danny McCray,5929,S,10,DAL,32,2,8,22,75.0,57.1,82.0,92.7,64.2,1,1,0,0,0,3,2,0,3,0,4,4,31,7.8,10,18,0,0,0,99.0,0,0
Kellen Heard,5936,DI,15,BUF,254,117,137,0,65.9,65.0,75.2,67.6,67.6,9,2,1,6,0,11,4,0,11,1,0,0,0,,0,,0,0,0,0.0,5,1
Sam Shields,5943,CB,15,GB,736,8,186,542,61.9,53.9,36.2,39.1,63.1,0,0,0,0,0,37,2,10,6,1,79,46,611,13.3,196,37,6,4,8,87.1,1,1
Frank Zombo,5945,LB,5,GB,122,55,47,20,32.7,28.6,56.8,53.2,51.2,3,1,0,2,0,7,2,1,3,0,5,4,50,12.5,21,17,0,0,0,108.3,0,0
Brandon King,5963,CB,2,IND,19,0,4,15,48.5,60.0,27.0,,47.1,0,0,0,0,0,1,0,1,1,0,5,4,34,8.5,22,11,1,0,0,134.6,0,0
Josh Gordy,5990,CB,12,SL,674,5,299,370,53.2,43.2,41.8,58.9,56.5,3,0,1,2,0,38,4,8,10,0,46,30,445,14.8,195,56,3,3,2,91.3,2,0
Chris Hawkins,5993,CB,3,TEN,89,0,11,78,58.1,65.6,81.2,,56.9,0,0,0,0,0,7,0,0,4,0,7,5,40,8.0,12,13,0,0,0,85.4,0,0
