player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Ramon Humber,5310,LB,1,NO,10,0,3,7,66.4,61.5,,,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jacob Lacey,5311,CB,12,IND,555,0,188,367,55.5,70.6,59.5,,54.6,0,0,0,0,0,50,5,8,18,0,54,41,431,10.5,163,54,4,1,1,115.6,2,0
Ryan Baker,5316,DI,9,MIA,80,47,32,1,57.3,54.6,72.6,60.9,59.8,2,0,0,2,1,4,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Rico Murray,5344,CB,4,CIN,91,3,23,65,38.5,44.9,82.3,49.6,39.7,0,0,0,0,0,11,0,0,1,0,18,11,193,17.5,54,54,1,0,2,116.2,0,0
Tom Nelson,5345,CB,4,CIN,86,12,14,60,59.5,60.4,80.2,40.1,63.9,0,0,0,0,0,5,1,0,0,0,2,2,35,17.5,10,29,0,0,0,118.8,0,0
Dan Skuta,5349,FB,7,CIN,17,8,7,2,50.4,52.5,67.4,53.6,61.0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Reggie Walker,5351,LB,7,ARZ,43,0,39,4,84.5,79.7,80.7,,62.6,0,0,0,0,0,8,0,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Marcus Benard,5359,ED,15,CLV,348,235,78,35,72.9,63.6,84.0,76.8,57.5,33,7,11,15,2,8,6,0,12,0,7,5,50,10.0,44,17,0,0,1,91.4,3,0
Darry Beckwith,5360,LB,1,SD,14,0,2,12,72.2,60.0,74.9,,68.3,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
James Holt,5364,ED,1,SD,6,0,2,4,65.4,60.3,,,62.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
C.J. Spillman,5370,CB,1,SF,6,0,1,5,53.3,60.0,26.0,,53.5,0,0,0,0,0,0,0,1,0,0,1,1,13,13.0,8,13,0,0,0,118.8,0,0
Diyral Briggs,5373,LB,1,GB,4,1,2,1,61.4,60.0,,59.5,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Cyril Obiozor,5394,LB,2,ARZ,6,2,4,0,71.2,60.2,,71.1,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tyrell Sutton,5395,HB,1,CAR,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tim Jamison,5400,ED,10,HST,211,112,97,2,66.5,59.5,75.1,67.0,60.6,10,1,1,8,0,9,4,0,7,0,0,0,0,,0,,0,0,0,0.0,0,0
Bruce Johnson,5418,CB,3,NYG,35,0,0,35,67.2,,72.8,,67.3,0,0,0,0,0,1,0,0,0,0,4,0,0,,0,,0,0,0,39.6,1,0
David Nixon,5420,LB,2,SL,27,0,18,9,38.7,54.8,79.7,,33.4,0,0,0,0,0,6,0,0,2,0,4,3,13,4.3,9,7,1,0,0,117.7,0,0
Vince Anderson,5431,S,1,TB,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Dannell Ellerbe,5442,LB,11,BLT,245,49,69,127,55.4,54.2,71.8,57.3,57.3,4,1,1,2,0,22,2,2,13,0,14,11,90,8.2,50,16,0,0,0,93.5,1,0
Jackie Bates,5448,CB,1,KC,23,0,4,19,74.6,60.0,72.5,,75.0,0,0,0,0,0,1,0,0,0,0,4,2,57,28.5,8,52,0,0,1,95.8,0,0
Jovan Belcher,5449,LB,16,KC,610,55,319,236,60.1,60.6,74.7,73.5,54.6,12,1,1,10,0,59,12,7,32,1,20,16,136,8.5,81,24,2,0,0,128.3,3,0
Ricky Price,5455,S,5,KC,100,0,35,65,62.0,68.0,54.0,,59.1,0,0,0,0,0,5,0,1,2,0,2,2,43,21.5,0,40,1,0,0,158.3,0,0
Jeremy Jarmon,5475,DI,5,WAS,65,49,16,0,59.6,45.1,74.9,66.7,,5,1,1,3,0,1,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Josh Mauga,5491,LB,4,NYJ,36,8,12,16,52.8,60.6,28.8,61.4,49.4,1,0,1,0,0,2,0,1,2,0,1,1,1,1.0,0,1,1,0,0,118.8,0,0
Nate Ness,5492,CB,2,MIA,53,0,26,27,34.9,67.9,78.1,,29.6,0,0,0,0,0,3,1,0,1,0,7,5,152,30.4,84,69,1,0,0,153.3,0,0
Paul Pratt,5521,S,1,DET,1,0,0,1,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,1,1,15,15.0,14,15,0,0,0,118.8,0,0
Ndamukong Suh,5527,DI,16,DET,959,582,374,3,64.7,53.4,74.5,70.1,67.8,41,11,6,24,2,48,7,1,48,0,1,0,0,,0,,0,1,0,0.0,8,0
Gerald McCoy,5528,DI,13,TB,669,385,281,3,66.1,58.1,77.0,71.7,61.2,30,4,7,19,4,17,5,3,14,1,0,0,0,,0,,0,0,0,0.0,3,0
Eric Berry,5530,S,16,KC,1065,32,401,632,64.7,78.5,64.2,91.1,51.3,11,2,4,5,0,73,7,11,24,1,50,29,418,14.4,142,65,7,4,6,91.5,1,0
Joe Haden,5532,CB,16,CLV,791,12,327,452,82.3,61.4,83.2,72.0,84.2,2,1,0,1,2,51,1,2,17,0,77,41,508,12.4,141,56,2,6,11,50.1,3,2
Rolando McClain,5533,LB,15,OAK,928,78,415,435,74.0,83.3,79.0,54.8,64.9,8,1,4,3,0,73,14,6,50,0,57,37,419,11.3,291,35,4,1,5,102.9,2,0
Tyson Alualu,5535,DI,16,JAX,789,478,311,0,57.5,52.9,78.1,62.0,63.5,27,4,5,18,1,24,7,0,21,0,1,1,7,7.0,12,7,0,0,0,95.8,3,1
Brandon Graham,5538,ED,13,PHI,472,273,177,22,63.1,53.5,75.1,70.0,52.7,36,3,7,26,0,8,3,0,7,2,4,2,37,18.5,19,31,0,0,0,82.3,0,0
Earl Thomas III,5539,S,16,SEA,1079,8,428,643,62.0,81.9,67.3,93.3,48.4,5,0,1,4,0,61,8,12,16,1,46,28,327,11.7,143,62,3,5,2,64.6,3,0
Jason Pierre-Paul,5540,ED,16,NYG,397,299,86,12,73.1,72.5,66.5,68.0,72.4,24,4,4,16,6,10,2,2,10,2,2,2,13,6.5,11,7,0,0,0,93.8,2,0
Derrick Morgan,5541,ED,4,TEN,105,60,41,4,68.1,54.8,26.8,71.7,63.5,9,2,0,7,1,3,0,2,4,0,0,0,0,,0,,0,0,0,0.0,1,0
Sean Weatherspoon,5544,LB,11,ATL,417,72,106,239,45.6,57.8,58.1,71.3,32.3,12,1,0,11,0,32,5,8,14,0,35,31,365,11.8,245,80,2,0,1,129.2,1,1
Kareem Jackson,5545,CB,16,HST,874,0,337,537,50.8,58.1,70.5,,48.9,0,0,0,0,0,61,5,6,13,0,86,57,924,16.2,366,63,5,2,6,111.8,3,1
Dez Bryant,5549,WR,1,DAL,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,3,0
Dan Williams,5551,DI,15,ARZ,382,148,233,1,78.0,77.1,81.3,57.1,84.3,3,0,1,2,2,31,7,0,22,0,0,0,0,,0,,0,0,0,0.0,0,0
Devin McCourty,5552,CB,16,NE,1048,3,385,660,78.4,72.9,84.7,71.5,77.6,1,1,0,0,0,62,10,4,21,2,99,55,586,10.7,159,37,4,7,12,57.0,4,0
Jared Odrick,5553,ED,1,MIA,22,14,8,0,69.0,67.5,68.1,52.1,60.0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Kyle Wilson,5554,CB,13,NYJ,327,28,76,223,62.6,64.8,54.4,68.2,59.9,5,0,0,5,0,17,2,5,3,0,40,20,248,12.4,73,38,1,0,5,77.9,3,0
Jerry Hughes,5556,ED,8,IND,88,55,33,0,47.4,60.5,71.0,53.3,,2,0,0,2,0,4,0,0,4,0,0,0,0,,0,,0,0,0,0.0,2,0
Patrick Robinson,5557,CB,8,NO,257,0,84,173,69.4,68.8,78.2,,68.1,0,0,0,0,0,22,0,1,7,0,27,16,233,14.6,122,54,0,0,1,87.4,1,1
Chris Cook,5559,CB,6,MIN,229,1,79,149,40.2,76.2,42.8,53.4,34.8,0,0,0,0,0,17,4,3,2,0,29,21,349,16.6,160,47,1,0,2,124.1,0,0
Brian Price,5560,DI,5,TB,110,68,42,0,51.0,50.2,71.0,60.8,,4,0,1,3,0,4,1,0,2,0,0,0,0,,0,,0,0,0,0.0,1,0
Nate Allen,5562,S,13,PHI,781,35,298,448,50.3,72.1,72.7,86.6,36.4,6,2,0,4,3,40,4,7,12,1,29,20,347,17.4,73,80,6,3,2,109.4,1,0
T.J. Ward,5563,S,16,CLV,1053,30,491,532,56.0,83.9,66.4,75.1,37.9,7,0,1,6,0,81,14,13,21,1,48,30,421,14.0,139,50,2,2,8,87.2,1,0
Koa Misi,5565,ED,16,MIA,601,271,224,106,71.7,75.9,57.0,65.0,60.6,32,5,7,20,1,28,10,4,17,0,16,10,88,8.8,89,32,1,0,1,97.9,1,1
Torell Troup,5566,DI,15,BUF,298,102,196,0,53.3,50.4,75.2,59.6,60.0,3,0,1,2,1,12,5,1,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Lamarr Houston,5569,ED,16,OAK,721,337,381,3,67.0,67.6,50.5,69.3,54.1,40,5,11,24,0,33,6,7,33,1,0,0,0,,0,,0,0,0,0.0,6,0
Linval Joseph,5571,DI,5,NYG,60,32,28,0,53.5,59.2,72.3,57.5,60.0,2,0,0,2,0,7,0,0,5,0,0,0,0,,0,,0,0,0,0.0,1,1
Daryl Washington,5572,LB,16,ARZ,518,35,280,203,86.9,75.2,75.6,69.2,85.7,5,1,1,3,0,68,6,6,40,1,35,25,176,7.0,134,25,0,1,0,70.7,1,0
Taylor Mays,5574,S,11,SF,427,2,152,273,54.8,76.7,85.5,53.3,48.4,0,0,0,0,0,24,3,1,5,1,16,13,263,20.2,53,71,1,0,2,139.6,1,0
Javier Arenas,5575,CB,16,KC,483,22,87,374,72.9,49.3,78.7,91.6,69.8,9,3,3,3,0,33,4,2,7,0,72,48,459,9.6,241,27,3,0,6,98.1,0,0
Jason Worilds,5577,LB,3,PIT,43,28,11,4,76.2,61.5,72.4,74.0,62.2,6,2,2,2,0,0,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Jermaine Cunningham,5578,ED,15,NE,555,235,241,79,72.4,69.8,84.2,69.2,66.6,29,1,4,24,1,29,6,3,21,2,4,4,25,6.3,21,11,0,0,0,92.7,2,1
Carlos Dunlap,5579,ED,12,CIN,281,216,54,11,72.3,55.8,50.4,71.0,64.7,22,10,3,9,3,11,2,1,18,0,2,2,1,0.5,2,1,0,0,0,79.2,1,0
Sean Lee,5580,LB,13,DAL,167,5,82,80,91.7,88.3,77.2,53.1,90.2,0,0,0,0,0,19,2,1,15,1,11,8,54,6.8,29,20,1,2,0,73.9,0,0
Mike Neal,5581,ED,2,GB,79,56,22,1,82.0,89.6,70.5,63.6,60.0,3,1,1,1,0,2,0,0,3,1,0,0,0,,0,,0,0,0,0.0,0,0
Terrence Cody,5582,DI,13,BLT,120,54,66,0,61.0,64.0,73.7,51.6,60.0,0,0,0,0,0,6,4,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Brandon Spikes,5587,LB,12,NE,351,23,213,115,88.2,87.7,90.4,56.9,72.9,2,0,0,2,0,37,16,0,22,0,15,11,103,9.4,55,22,2,1,2,103.6,0,0
Pat Angerer,5588,LB,12,IND,526,15,245,266,50.6,51.6,76.0,58.0,51.7,1,1,0,0,0,54,7,4,23,1,32,29,257,8.9,160,22,2,0,1,121.0,0,0
Jerome Murphy,5590,CB,9,SL,177,5,24,148,52.1,59.3,63.0,46.1,52.3,0,0,0,0,0,16,3,2,3,0,24,19,196,10.3,99,24,2,1,2,111.1,1,0
Amari Spievey,5591,S,12,DET,553,13,219,321,61.3,69.8,65.1,77.3,54.7,3,0,1,2,0,41,8,7,11,1,20,12,176,14.7,36,35,2,2,1,82.5,0,0
Myron Lewis,5592,CB,9,TB,196,0,36,160,47.8,66.3,31.5,,45.9,0,0,0,0,0,9,0,3,2,0,22,11,142,12.9,59,30,1,0,3,85.8,2,1
Morgan Burnett,5596,S,4,GB,197,1,69,127,43.5,71.2,57.4,58.0,40.1,0,0,0,0,0,10,0,2,3,0,9,4,74,18.5,5,23,1,1,0,70.8,1,0
Alex Carrington,5597,ED,9,BUF,214,80,134,0,66.3,61.4,74.1,66.9,,6,1,0,5,1,6,2,0,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Major Wright,5600,S,10,CHI,283,4,98,181,45.6,74.4,79.4,88.5,39.7,2,0,1,1,0,18,0,0,0,0,11,6,100,16.7,37,24,0,0,0,85.4,2,1
Earl Mitchell,5605,DI,15,HST,310,161,146,3,60.6,56.3,61.9,63.1,58.4,10,1,0,9,0,16,9,1,11,0,1,1,10,10.0,15,10,0,0,0,108.3,0,0
Corey Peters,5607,DI,16,ATL,548,296,244,8,50.7,43.6,76.7,61.6,59.6,16,1,1,14,1,22,6,2,15,0,1,1,11,11.0,6,11,0,0,0,112.5,1,0
Daniel Te'o-Nesheim,5610,ED,6,PHI,101,57,36,8,51.1,50.4,28.4,61.2,55.4,4,1,1,2,0,1,2,1,2,0,1,1,3,3.0,2,3,0,0,0,79.2,0,0
NaVorro Bowman,5615,LB,11,SF,212,25,68,119,71.9,79.5,69.9,68.1,61.8,5,0,0,5,0,25,2,3,15,0,19,18,156,8.7,105,22,1,0,0,118.4,1,0
Brandon Ghee,5620,CB,3,CIN,13,0,1,12,49.3,60.0,75.1,,48.6,0,0,0,0,0,2,0,0,0,0,4,2,14,7.0,0,11,0,0,0,58.3,0,0
Everson Griffen,5624,ED,9,MIN,65,33,30,2,67.2,65.1,72.5,64.4,59.4,4,0,2,2,0,5,0,1,4,0,1,1,4,4.0,1,4,0,0,0,83.3,0,0
Darryl Sharpton,5626,LB,8,HST,204,16,110,78,53.0,66.7,51.5,84.7,32.3,4,1,0,3,0,15,2,3,9,0,7,5,89,17.8,81,23,1,0,0,153.3,2,0
Perry Riley,5627,LB,4,WAS,8,2,3,3,83.7,64.4,74.9,56.8,77.8,0,0,0,0,0,2,0,0,2,0,1,1,8,8.0,1,8,0,0,0,100.0,0,0
Alterraun Verner,5628,CB,16,TEN,997,30,363,604,76.3,64.5,74.9,53.7,78.3,4,1,1,2,0,80,11,8,28,0,107,74,681,9.2,292,54,2,3,7,80.8,2,0
Trevard Lindley,5629,CB,8,PHI,184,1,48,135,68.5,70.2,56.8,55.0,67.6,0,0,0,0,0,20,0,3,6,0,26,17,203,11.9,91,34,0,1,0,73.1,0,0
Corey Wootton,5633,ED,6,CHI,84,57,26,1,48.8,55.2,72.9,59.3,59.9,3,1,0,2,0,5,0,0,5,0,1,1,13,13.0,7,13,0,0,0,118.8,2,0
Walter Thurmond,5635,CB,11,SEA,298,2,98,198,64.1,74.7,62.5,72.0,60.2,1,0,1,0,0,29,0,4,5,0,42,24,357,14.9,109,34,1,0,7,93.1,0,0
Aaron Hernandez,5637,TE,2,NE,2,0,0,2,77.9,,,,75.5,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,1,39.6,3,0
Phillip Dillard,5639,LB,1,NYG,3,0,2,1,61.6,60.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Thaddeus Gibson,5640,LB,1,SF,12,9,2,1,57.5,60.4,,53.9,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Geno Atkins,5643,DI,16,CIN,349,291,56,2,80.5,58.8,74.7,77.5,65.4,31,5,7,19,1,10,0,1,11,0,0,0,0,,0,,0,0,0,0.0,0,0
Keenan Clayton,5644,LB,5,PHI,86,11,32,43,70.4,56.7,80.8,59.3,77.6,1,0,0,1,0,5,2,0,1,1,7,3,17,5.7,6,7,1,0,0,89.9,0,0
Al Woods,5646,DI,9,TB,130,52,78,0,51.4,50.8,39.3,55.2,60.0,1,1,0,0,0,11,3,2,8,0,1,1,1,1.0,7,1,0,0,0,79.2,0,0
Eric Norwood,5647,ED,8,CAR,46,35,9,2,77.9,60.1,73.9,80.3,62.5,6,1,0,5,0,1,2,1,1,1,0,0,0,,0,,0,0,0,0.0,1,0
E.J. Wilson,5650,ED,2,SEA,32,20,12,0,53.1,56.4,66.8,52.7,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
O'Brien Schofield,5653,ED,9,ARZ,133,62,53,18,50.7,40.4,77.8,59.9,61.1,6,2,3,1,0,3,0,1,5,0,4,2,19,9.5,11,17,0,0,1,63.5,0,0
Roddrick Muckelroy,5654,LB,2,CIN,4,0,4,0,83.6,71.9,71.4,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kam Chancellor,5656,S,14,SEA,130,4,35,91,62.4,76.8,87.6,83.6,53.4,1,1,0,0,1,9,1,0,4,0,5,2,16,8.0,6,12,0,0,0,48.8,0,0
Dominique Franks,5658,CB,1,ATL,3,0,1,2,78.7,60.0,72.8,,77.6,0,0,0,0,0,1,0,0,1,0,2,1,3,3.0,0,3,0,1,0,16.7,0,0
Kendrick Lewis,5659,S,12,KC,771,3,271,497,63.0,65.5,41.0,71.4,61.8,1,0,1,0,0,26,4,8,4,2,19,8,146,18.3,40,24,2,3,3,64.7,1,0
Perrish Cox,5660,CB,15,DEN,771,6,329,436,65.9,70.9,73.5,55.0,64.7,1,0,0,1,0,52,1,4,9,1,84,46,721,15.7,204,49,3,1,10,90.4,5,2
Walter McFadden,5661,CB,2,OAK,49,0,17,32,24.8,50.7,78.9,,25.3,0,0,0,0,0,4,1,0,0,0,8,7,143,20.4,70,57,2,0,0,158.3,2,0
Larry Hart,5666,ED,14,JAX,203,164,28,11,54.2,42.3,28.4,63.8,63.2,17,2,2,13,1,4,1,2,5,0,2,1,11,11.0,12,11,0,0,0,66.7,3,1
Sherrick McManis,5667,CB,9,HST,30,0,4,26,87.2,68.2,29.4,,85.5,0,0,0,0,0,1,1,1,0,0,6,4,109,27.3,74,73,1,1,0,109.7,0,0
Nolan Carroll,5668,CB,5,MIA,75,1,11,63,74.0,62.0,72.8,54.3,74.9,0,0,0,0,0,1,0,0,1,0,8,3,30,10.0,0,15,0,1,1,9.4,0,0
Cam Thomas,5669,DI,6,SD,78,39,39,0,57.9,61.2,73.3,61.2,,3,2,0,1,0,4,1,0,3,0,0,0,0,,0,,0,0,0,0.0,1,0
Hall Davis,5672,ED,1,TEN,13,9,4,0,47.7,53.5,,53.7,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Austen Lane,5676,ED,11,JAX,307,140,155,12,52.0,49.9,75.4,64.8,54.0,13,0,2,11,0,16,1,0,9,0,2,1,12,12.0,-3,12,0,0,0,68.8,2,1
Arthur Jones,5680,DI,2,BLT,9,5,4,0,54.4,57.7,,56.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Larry Asante,5683,S,2,TB,12,0,4,8,77.2,60.0,75.2,,73.1,0,0,0,0,0,1,0,0,1,0,1,1,5,5.0,3,5,0,1,0,47.9,0,0
Reshad Jones,5686,S,6,MIA,151,3,70,78,72.8,80.0,90.0,71.6,63.3,1,1,0,0,0,11,4,0,4,0,10,5,53,10.6,21,16,0,1,1,26.3,0,0
Stevenson Sylvester,5689,ED,4,PIT,36,24,4,8,65.1,61.3,72.0,54.1,76.2,0,0,0,0,0,2,0,0,1,0,2,2,3,1.5,4,6,0,0,0,79.2,0,0
Shann Schillinger,5694,S,1,ATL,3,1,1,1,59.4,60.0,,58.3,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Greg Hardy,5698,ED,15,CAR,392,204,159,29,72.0,66.7,60.6,70.8,65.6,25,2,9,14,0,17,3,1,13,2,4,3,20,6.7,6,11,0,0,1,85.4,1,0
Arthur Moats,5701,LB,12,BUF,386,185,152,49,59.8,44.9,47.0,69.9,59.9,23,3,4,16,1,8,6,2,7,1,6,6,68,11.3,23,34,0,0,0,113.9,0,0
Clifton Geathers,5709,ED,2,DAL,4,2,2,0,43.4,57.1,,57.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Eugene Sims,5712,ED,9,SL,97,47,46,4,56.5,52.8,72.5,59.1,61.1,3,1,1,1,1,4,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Travis Goethel,5713,LB,5,OAK,88,3,60,25,56.1,63.4,79.7,56.7,46.5,0,0,0,0,0,6,0,1,5,0,3,3,71,23.7,69,52,1,0,0,158.3,0,0
Jorrick Calvin,5724,CB,2,PHI,8,0,0,8,28.6,,,,28.8,0,0,0,0,0,0,0,0,0,0,1,1,39,39.0,26,39,0,0,0,118.8,0,0
Jordan Pugh,5725,S,10,CAR,134,4,62,68,74.2,46.4,66.9,69.7,78.9,1,0,1,0,0,8,1,1,5,0,6,3,19,6.3,12,8,0,1,2,17.4,1,0
Cody Grimm,5733,S,9,TB,526,12,230,284,66.8,78.3,79.7,41.0,62.3,0,0,0,0,0,42,12,5,14,1,15,10,161,16.1,24,46,4,2,0,102.4,1,0
Marquis Johnson,5734,S,1,SL,15,1,0,14,65.4,,78.2,58.0,64.8,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Willie Young,5736,ED,1,DET,7,7,0,0,77.9,,,74.4,,2,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jeremy Ware,5738,CB,6,OAK,114,1,30,83,62.8,43.6,27.0,59.6,65.4,0,0,0,0,0,0,0,1,0,0,9,3,65,21.7,7,24,1,1,1,57.4,0,0
Dekoda Watson,5740,LB,8,TB,130,45,34,51,67.4,58.7,85.1,57.2,78.4,3,0,0,3,1,13,3,0,6,0,8,7,44,6.3,20,12,0,0,0,89.6,1,0
Jamar Chaney,5743,LB,5,PHI,182,19,73,90,33.5,61.5,71.3,54.3,29.3,1,0,0,1,0,26,2,3,13,0,11,7,61,8.7,21,19,0,0,1,78.2,1,0
Phillip Adams,5747,CB,7,SF,76,0,10,66,69.4,61.4,77.8,,69.3,0,0,0,0,0,4,0,0,2,0,10,6,28,4.7,10,8,2,0,0,104.2,0,0
Syd'Quan Thompson,5748,CB,11,DEN,211,12,42,157,68.2,68.7,65.3,38.7,72.2,0,0,0,0,0,9,2,1,4,0,24,15,162,10.8,70,23,0,2,2,47.6,1,0
George Selvie,5749,ED,16,SL,310,194,90,26,59.2,58.8,76.2,54.8,68.4,10,2,4,4,0,12,3,0,9,0,4,3,29,9.7,21,29,0,0,0,94.8,1,1
C.J. Wilson,5753,DI,14,GB,226,129,94,3,59.5,60.2,75.7,56.5,60.7,8,1,4,3,0,13,2,0,11,0,0,0,0,,0,,0,0,0,0.0,0,0
Sean Lissemore,5757,ED,1,DAL,9,2,7,0,81.6,71.4,70.2,70.7,,1,1,0,0,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Dexter Davis,5759,ED,9,SEA,75,45,28,2,83.1,71.5,73.1,77.7,60.2,11,1,1,9,0,6,0,0,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Ricardo Mathews,5761,DI,5,IND,44,23,21,0,71.2,72.2,69.0,58.5,,1,0,1,0,0,1,1,1,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Kavell Conner,5763,LB,10,IND,268,5,151,112,61.0,68.7,68.3,53.5,50.6,0,0,0,0,0,32,8,4,16,0,17,14,112,8.0,99,14,0,0,0,94.1,0,0
Jeff Owens,5766,DI,1,PHI,3,3,0,0,70.2,,,68.9,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kurt Coleman,5767,S,13,PHI,270,6,90,174,59.4,80.8,90.6,88.4,50.7,2,0,0,2,0,24,1,0,4,0,10,7,105,15.0,18,57,1,1,1,97.9,1,0
Brandon Deaderick,5769,DI,9,NE,214,106,108,0,64.0,64.0,73.8,59.1,,7,2,0,5,0,6,1,0,8,0,0,0,0,,0,,0,0,0,0.0,0,0
Robert McClain,5771,CB,8,CAR,131,0,33,98,57.9,59.0,81.1,,57.4,0,0,0,0,0,7,1,0,1,0,14,9,150,16.7,38,46,0,0,0,100.3,1,0
Stevie Brown,5773,S,14,OAK,161,5,62,94,48.6,51.2,89.0,47.3,52.8,0,0,0,0,0,11,2,0,1,0,5,1,18,18.0,0,18,0,0,1,42.1,0,0
Austin Spitler,5774,LB,2,MIA,2,0,0,2,65.0,,,,60.9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Antonio Coleman,5790,ED,7,BUF,56,23,28,5,48.3,52.6,76.9,55.0,63.4,1,0,0,1,0,5,1,0,2,0,2,2,10,5.0,10,9,0,0,0,87.5,1,0
Sergio Brown,5803,S,8,NE,91,3,11,77,80.8,62.0,83.3,49.9,79.5,0,0,0,0,0,8,0,0,3,0,8,6,35,5.8,30,11,0,0,0,82.8,0,0
Kyle Love,5806,DI,9,NE,152,89,63,0,64.3,57.9,74.2,66.3,,6,1,0,5,0,6,0,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Dane Fletcher,5807,ED,10,NE,155,48,21,86,71.9,58.1,63.8,71.0,68.6,10,2,3,5,1,7,2,1,6,1,12,10,74,7.4,61,13,0,1,0,57.6,1,0
Jeromy Miles,5810,CB,1,CIN,2,0,1,1,60.6,60.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jermelle Cudjo,5814,DI,10,SL,231,106,125,0,54.9,49.1,74.2,63.6,,6,1,1,4,1,10,2,0,9,0,0,0,0,,0,,0,0,0,0.0,0,0
Darian Stewart,5820,S,11,SL,188,46,30,112,67.0,55.1,61.7,76.9,63.3,10,1,3,6,0,12,0,2,7,0,14,8,111,13.9,60,56,0,0,1,82.7,1,0
Kevin Alexander,5834,ED,3,DEN,6,4,2,0,76.7,63.0,69.9,66.5,,0,0,0,0,1,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Kyle McCarthy,5842,S,4,DEN,37,5,10,22,56.7,61.9,29.8,45.8,59.4,0,0,0,0,0,2,0,1,0,0,2,2,15,7.5,9,8,0,0,0,97.9,0,0
Cassius Vaughn,5845,CB,3,DEN,34,4,14,16,58.8,63.3,76.7,68.1,54.3,1,0,1,0,0,3,0,0,1,0,4,2,35,17.5,2,32,0,0,0,80.2,1,0
Brian Jackson,5856,CB,5,NYG,8,0,2,6,50.1,60.0,,,49.9,0,0,0,0,0,0,0,0,0,0,1,1,13,13.0,0,13,0,0,0,118.8,0,0
Joe Joseph,5866,DI,1,WAS,3,2,1,0,59.2,60.0,,58.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Aaron Berry,5871,CB,1,DET,26,1,7,18,64.5,84.2,76.0,59.0,56.2,0,0,0,0,0,3,0,0,2,0,3,2,31,15.5,17,21,0,1,0,61.1,0,0
