player,player_id,position,player_game_count,team_name,snap_counts_offense,snap_counts_pass,snap_counts_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_ce,snap_counts_rg,snap_counts_rt,grades_offense,grades_pass_block,grades_run_block,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,penalties,declined_penalties
Branden Albert,4329,T,12,KC,775,0,503,272,801,0,0,0,0,76.8,84.9,69.7,4,6,13,23,9,0
Gosder Cherilus,4331,T,16,IND,1069,0,700,369,13,0,0,0,1070,73.0,72.9,68.4,4,13,30,47,3,0
Joe Flacco,4332,QB,16,BLT,1115,716,0,399,0,0,0,0,0,67.4,,60.8,8,1,1,10,1,0
Sam Baker,4335,T,4,ATL,189,0,135,54,190,0,0,0,0,50.0,44.6,57.1,1,7,12,20,3,0
Felix Jones,4336,HB,16,PIT,37,0,35,2,0,0,0,0,0,58.1,69.1,60.0,1,1,1,3,0,0
Rashard Mendenhall,4337,HB,15,ARZ,69,0,58,11,0,0,0,0,0,65.1,75.3,58.1,1,0,2,3,0,0
Chris Johnson,4338,HB,16,TEN,117,0,101,16,0,0,0,0,0,62.4,70.7,45.2,1,1,7,9,3,1
Duane Brown,4340,T,14,HST,953,0,602,351,973,0,0,0,0,84.7,85.3,79.1,3,9,20,32,7,0
Donnie Avery,4347,WR,16,KC,196,0,0,196,0,0,0,0,0,58.3,,58.1,0,0,0,0,5,0
Jordy Nelson,4350,WR,16,GB,402,0,0,402,0,0,0,0,0,85.6,,69.2,0,0,0,0,1,1
John Carlson,4352,TE,13,MIN,275,0,44,231,0,0,0,0,0,78.5,71.3,75.5,0,0,2,2,0,0
Eddie Royal,4356,WR,15,SD,238,0,0,238,0,0,0,0,0,74.9,,83.6,0,0,0,0,0,0
Matt Forte,4358,HB,16,CHI,174,0,155,19,0,0,0,0,0,72.4,67.7,58.1,3,2,12,17,0,0
Jerome Simpson,4360,WR,16,MIN,180,0,0,180,0,0,0,0,0,73.5,,84.1,0,0,0,0,1,0
Fred Davis,4362,TE,10,WAS,132,0,22,110,0,0,0,0,1,50.9,72.6,61.5,0,1,0,1,2,0
DeSean Jackson,4363,WR,16,PHI,405,0,0,405,0,0,0,0,0,83.8,,71.8,0,0,0,0,1,0
Ray Rice,4369,HB,15,BLT,138,0,127,11,0,0,0,0,0,54.6,63.8,67.4,4,1,8,13,2,0
Chad Henne,4371,QB,15,JAX,879,577,1,301,0,0,0,0,0,58.7,62.2,60.1,3,1,1,5,7,0
Mike Pollak,4373,G,7,CIN,367,0,194,173,0,50,6,318,0,73.2,78.0,69.1,1,3,2,6,2,0
Martellus Bennett,4375,TE,16,CHI,407,0,71,336,1,0,0,0,0,75.1,45.0,68.3,2,0,6,8,7,0
John Greco,4379,G,14,CLV,923,0,646,277,0,906,0,51,0,73.9,81.2,66.3,6,10,14,30,2,0
Earl Bennett,4384,WR,15,CHI,156,0,1,155,0,0,0,0,0,62.8,69.8,91.5,0,0,0,0,2,0
Jamaal Charles,4387,HB,15,KC,156,0,118,38,0,0,0,0,0,84.2,77.6,64.2,2,1,7,10,3,1
Jeremy Zuttah,4397,C,16,TB,1016,0,608,408,0,110,936,0,0,79.9,80.1,78.9,0,5,19,24,7,0
Harry Douglas,4398,WR,16,ATL,246,0,2,244,0,0,0,0,0,69.8,67.8,56.8,0,0,0,0,3,0
Craig Stevens,4399,TE,15,TEN,326,0,44,282,0,0,0,0,0,65.8,77.1,74.4,0,0,0,0,1,0
Jermichael Finley,4405,TE,6,GB,92,0,8,84,0,0,0,0,0,73.1,28.9,58.5,1,0,1,2,2,0
Mario Manningham,4409,WR,6,SF,40,0,0,40,0,0,0,0,0,61.3,,69.8,0,0,0,0,0,0
Chad Rinehart,4410,G,11,SD,667,0,372,295,0,447,0,237,0,71.4,75.0,65.4,1,5,11,17,2,0
Andre Caldwell,4411,WR,16,DEN,105,0,0,105,0,0,0,0,0,69.8,,76.6,0,0,0,0,1,0
Oniel Cousins,4413,G,10,CLV,314,0,228,86,0,0,0,317,0,56.8,43.2,69.0,1,2,20,23,4,0
Cody Wallace,4421,C,6,PIT,288,0,166,122,0,10,256,28,0,57.5,83.1,56.7,2,0,0,2,3,0
Kory Lichtensteiger,4422,G,16,WAS,1128,0,698,430,0,1155,0,0,0,75.6,76.7,71.7,2,5,22,29,4,1
Mike McGlynn,4423,G,15,IND,888,0,570,318,0,0,249,652,0,57.2,61.4,55.3,4,11,26,41,3,0
Anthony Collins,4426,T,14,CIN,579,0,330,249,528,0,0,0,35,77.0,86.4,64.0,0,0,12,12,1,0
Tashard Choice,4436,HB,14,IND,30,0,18,12,0,0,0,0,0,62.5,81.1,58.6,0,0,1,1,0,0
Lavelle Hawkins,4440,WR,1,SD,3,0,0,3,0,0,0,0,0,52.8,,60.3,0,0,0,0,0,0
Jacob Tamme,4441,TE,16,DEN,106,0,5,101,0,0,0,0,0,70.9,78.8,63.7,0,0,0,0,0,0
Josh Sitton,4449,G,16,GB,1122,0,685,437,1,1139,0,0,1,90.1,93.5,83.2,1,0,7,8,6,0
Gary Barnidge,4455,TE,16,CLV,424,0,182,242,4,0,0,0,0,74.4,91.0,60.1,0,1,4,5,3,0
Jerome Felton,4460,FB,13,MIN,234,0,35,199,0,0,0,0,0,88.7,63.0,89.2,1,0,3,4,0,0
Breno Giacomini,4464,T,9,SEA,535,0,286,249,0,0,0,0,551,69.9,65.2,73.4,4,1,19,24,5,0
Letroy Guion,4466,DI,1,MIN,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,2,0
Matthew Slater,4467,WR,8,NE,16,0,0,16,0,0,0,0,0,55.0,,55.4,0,0,0,0,0,0
Kellen Davis,4472,TE,14,SEA,111,0,10,101,0,0,0,0,0,53.2,77.0,55.6,0,0,0,0,4,0
Josh Johnson,4474,QB,2,CIN,9,1,0,8,0,0,0,0,0,43.5,,60.0,0,0,0,0,0,0
Carl Nicks,4478,G,2,TB,145,0,93,52,0,150,0,0,0,77.3,75.7,78.7,1,2,0,3,1,0
Josh Morgan,4488,WR,14,WAS,190,0,3,187,0,0,0,0,0,63.7,72.6,86.5,0,0,1,1,2,0
Spencer Larsen,4497,FB,9,TB,33,0,2,31,0,0,0,0,0,61.4,77.9,66.5,0,0,0,0,1,0
John Sullivan,4501,C,16,MIN,1020,0,630,390,0,0,1037,0,0,86.4,82.0,84.2,5,2,11,18,1,0
Ryan Mundy,4508,S,1,NYG,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Donald Thomas,4509,G,2,IND,70,0,44,26,0,72,0,0,0,76.7,68.3,75.6,0,1,2,3,0,0
Andy Studebaker,4517,ED,1,IND,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Pierre Garcon,4519,WR,16,WAS,346,0,0,346,0,0,0,0,0,82.2,,78.4,0,0,0,0,4,0
Matt Flynn,4523,QB,7,GB,386,250,0,136,0,0,0,0,0,53.2,,60.4,1,0,1,2,0,0
Nate Garner,4525,G,12,MIA,414,0,278,136,0,286,133,0,0,62.3,76.6,52.0,2,1,8,11,0,0
Steve Johnson,4538,WR,12,BUF,289,0,0,289,0,0,0,0,0,73.3,,59.6,0,0,0,0,1,0
Peyton Hillis,4541,HB,7,NYG,49,0,43,6,0,0,0,0,0,57.4,78.0,68.5,1,0,1,2,0,0
King Dunlap,4544,T,11,SD,671,0,360,311,687,0,0,0,0,90.5,77.3,91.3,3,3,13,19,4,1
Justin Forsett,4547,HB,9,JAX,34,0,32,2,0,0,0,0,0,64.2,79.2,77.7,1,0,1,2,0,0
Geoff Schwartz,4555,G,13,KC,542,0,340,202,0,113,0,359,67,88.8,83.1,88.3,2,2,6,10,3,0
Mackenzy Bernadeau,4564,G,12,DAL,676,0,452,224,0,7,0,689,0,81.0,74.2,80.6,4,3,17,24,1,0
Tyler Polumbus,4581,T,16,WAS,1145,0,713,432,5,0,0,0,1167,78.0,76.2,71.1,4,9,28,41,1,0
JoLonn Dunbar,4588,LB,1,SL,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,3,0
BenJarvus Green-Ellis,4599,HB,16,CIN,86,0,66,20,0,0,0,0,0,57.8,75.4,56.0,0,1,3,4,0,0
Ryan Wendell,4602,C,16,NE,1196,0,714,482,0,0,1218,0,0,69.9,59.9,73.8,6,7,24,37,5,1
Chris Clark,4623,T,15,DEN,1057,0,644,413,1076,0,0,0,0,81.4,77.1,77.9,7,6,19,32,7,1
Fernando Velasco,4641,C,11,PIT,748,0,490,258,0,0,758,0,0,68.4,75.0,62.3,1,3,15,19,1,0
Brian De La Puente,4679,C,16,NO,1125,0,739,386,0,0,1154,0,0,76.9,84.4,70.2,3,3,9,15,4,0
Davone Bess,4694,WR,14,CLV,88,0,1,87,0,0,0,0,0,54.0,67.6,57.4,0,0,0,0,2,1
Matthew Mulligan,4701,TE,15,NE,243,0,63,180,0,0,0,0,0,67.0,70.6,64.5,0,0,2,2,1,0
Marcel Reece,4702,FB,16,OAK,174,1,36,137,0,0,0,0,0,66.7,91.1,66.5,0,0,0,0,3,0
Danny Amendola,4717,WR,12,NE,172,0,1,171,0,0,0,0,0,73.7,61.4,82.8,0,0,0,0,2,0
Mike Tolbert,4740,FB,16,CAR,273,0,131,142,0,0,0,0,0,72.3,77.4,71.3,1,2,8,11,2,0
Jed Collins,4743,FB,16,NO,307,0,64,243,0,0,0,0,0,65.1,61.9,72.2,2,2,3,7,2,0
